,Planet Name,Full Phase Curve Noise Estimate 1.95-1.989um,Full Phase Curve Noise Estimate 1.989-2.028um,Full Phase Curve Noise Estimate 2.028-2.067um,Full Phase Curve Noise Estimate 2.067-2.106um,Full Phase Curve Noise Estimate 2.106-2.145um,Full Phase Curve Noise Estimate 2.145-2.184um,Full Phase Curve Noise Estimate 2.184-2.223um,Full Phase Curve Noise Estimate 2.223-2.262um,Full Phase Curve Noise Estimate 2.262-2.301um,Full Phase Curve Noise Estimate 2.301-2.34um,Full Phase Curve Noise Estimate 2.34-2.379um,Full Phase Curve Noise Estimate 2.379-2.418um,Full Phase Curve Noise Estimate 2.418-2.457um,Full Phase Curve Noise Estimate 2.457-2.496um,Full Phase Curve Noise Estimate 2.496-2.535um,Full Phase Curve Noise Estimate 2.535-2.574um,Full Phase Curve Noise Estimate 2.574-2.613um,Full Phase Curve Noise Estimate 2.613-2.652um,Full Phase Curve Noise Estimate 2.652-2.691um,Full Phase Curve Noise Estimate 2.691-2.73um,Full Phase Curve Noise Estimate 2.73-2.769um,Full Phase Curve Noise Estimate 2.769-2.808um,Full Phase Curve Noise Estimate 2.808-2.847um,Full Phase Curve Noise Estimate 2.847-2.886um,Full Phase Curve Noise Estimate 2.886-2.925um,Full Phase Curve Noise Estimate 2.925-2.964um,Full Phase Curve Noise Estimate 2.964-3.003um,Full Phase Curve Noise Estimate 3.003-3.042um,Full Phase Curve Noise Estimate 3.042-3.081um,Full Phase Curve Noise Estimate 3.081-3.12um,Full Phase Curve Noise Estimate 3.12-3.159um,Full Phase Curve Noise Estimate 3.159-3.198um,Full Phase Curve Noise Estimate 3.198-3.237um,Full Phase Curve Noise Estimate 3.237-3.276um,Full Phase Curve Noise Estimate 3.276-3.315um,Full Phase Curve Noise Estimate 3.315-3.354um,Full Phase Curve Noise Estimate 3.354-3.393um,Full Phase Curve Noise Estimate 3.393-3.432um,Full Phase Curve Noise Estimate 3.432-3.471um,Full Phase Curve Noise Estimate 3.471-3.51um,Full Phase Curve Noise Estimate 3.51-3.549um,Full Phase Curve Noise Estimate 3.549-3.588um,Full Phase Curve Noise Estimate 3.588-3.627um,Full Phase Curve Noise Estimate 3.627-3.666um,Full Phase Curve Noise Estimate 3.666-3.705um,Full Phase Curve Noise Estimate 3.705-3.744um,Full Phase Curve Noise Estimate 3.744-3.783um,Full Phase Curve Noise Estimate 3.783-3.822um,Full Phase Curve Noise Estimate 3.822-3.861um,Full Phase Curve Noise Estimate 3.861-3.9um
20,TOI-4377b,2.7797544448200877e-05,2.8376496524297654e-05,2.8961670359589053e-05,2.9552939211815028e-05,3.0150184735672236e-05,3.075329616927462e-05,3.1362169617442e-05,3.1976707418476534e-05,3.2596817583156264e-05,3.322241329636892e-05,3.38534124732635e-05,3.448973736296821e-05,3.513131419392275e-05,3.5778072855728566e-05,3.642994661310804e-05,3.70868718481781e-05,3.774878782774606e-05,3.8415636492770515e-05,3.908736226750163e-05,3.976391188612463e-05,4.044523423501963e-05,4.11312802089604e-05,4.182200257979538e-05,4.2517355876331286e-05,4.3217296274264795e-05,4.3921781495176327e-05,4.463077071368809e-05,4.53442244719903e-05,4.6062104601047666e-05,4.678437414784745e-05,4.751099730813746e-05,4.8241939364152715e-05,4.897716662688402e-05,4.9716646382489284e-05,5.0460346842480445e-05,5.120823709737628e-05,5.1960287073512596e-05,5.271646749275362e-05,5.3476749834876205e-05,5.4241106302388256e-05,5.500950978760949e-05,5.578193384182728e-05,5.65583526463586e-05,5.733874098538995e-05,5.812307422044501e-05,5.891132826636915e-05,5.97034795687107e-05,6.04995050824064e-05,6.129938225167584e-05,6.21030889910282e-05
21,Wolf327b,4.726052187742384e-05,4.803274261068147e-05,4.881706631305951e-05,4.961306300242202e-05,5.042033811043381e-05,5.123852867724799e-05,5.2067300030985545e-05,5.2906342881495276e-05,5.3755370769337144e-05,5.4614117820308274e-05,5.548233676363665e-05,5.6359797178361605e-05,5.724628393776227e-05,5.8141595826177524e-05,5.9045544306255803e-05,5.9957952417830056e-05,6.087865379224165e-05,6.180749176817048e-05,6.27443185969219e-05,6.36889947267174e-05,6.464138815693458e-05,6.560137385437467e-05,6.656883322467001e-05,6.754365363281145e-05,6.852572796747725e-05,6.95149542445459e-05,7.051123524568939e-05,7.151447818842779e-05,7.252459442447919e-05,7.354149916355956e-05,7.4565111220138e-05,7.55953527809174e-05,7.663214919105887e-05,7.767542875738541e-05,7.87251225669746e-05,7.978116431975141e-05,8.084349017378935e-05,8.191203860219621e-05,8.298675026057938e-05,8.40675678641365e-05,8.515443607358022e-05,8.624730138913514e-05,8.734611205191942e-05,8.845081795212915e-05,8.956137054344645e-05,9.067772276318632e-05,9.179982895771257e-05,9.292764481272273e-05,9.406112728802121e-05,9.520023455641949e-05
22,HD118203b,7.315423922481291e-06,7.479379007984895e-06,7.64495809836751e-06,7.812135041544413e-06,7.980885189327001e-06,8.151185261421655e-06,8.32301322498389e-06,8.496348187643907e-06,8.671170302236047e-06,8.847460681722389e-06,9.025201323027692e-06,9.20437503868184e-06,9.384965395320946e-06,9.566956658233445e-06,9.750333741242416e-06,9.935082161313515e-06,1.0121187997356133e-05,1.030863785275423e-05,1.0497418821222367e-05,1.0687518455630747e-05,1.0878924739491141e-05,1.1071626060826376e-05,1.1265611188183502e-05,1.1460869248579436e-05,1.1657389707185388e-05,1.1855162348587433e-05,1.2054177259472268e-05,1.2254424812603717e-05,1.2455895651975737e-05,1.2658580679032481e-05,1.2862471039862646e-05,1.3067558113282564e-05,1.3273833499731741e-05,1.3481289010912723e-05,1.3689916660111397e-05,1.3899708653145774e-05,1.4110657379888274e-05,1.432275540631768e-05,1.4535995467061957e-05,1.4750370458388053e-05,1.4965873431610683e-05,1.5182497586886287e-05,1.5400236267361525e-05,1.561908295365531e-05,1.583903125864621e-05,1.606007492254633e-05,1.6282207808239435e-05,1.650542389686752e-05,1.6729717283648386e-05,1.695508217390584e-05
23,TOI-1470b,4.3012154964744515e-05,4.37462745670768e-05,4.44910714300034e-05,4.524619378050355e-05,4.601131813379036e-05,4.678614629043543e-05,4.757040271268316e-05,4.836383222521542e-05,4.916619799446071e-05,4.9977279747776735e-05,5.079687219987741e-05,5.162478365881998e-05,5.24608347880092e-05,5.330485750415785e-05,5.415669399400803e-05,5.5016195835077074e-05,5.588322320773738e-05,5.675764418768001e-05,5.7639334109290664e-05,5.8528174991711096e-05,5.94240550204571e-05,6.032686807834475e-05,6.123651332029132e-05,6.215289478723786e-05,6.307592105498524e-05,6.400550491429417e-05,6.494156307899848e-05,6.588401591926175e-05,6.683278721746928e-05,6.778780394449402e-05,6.874899605435594e-05,6.971629629550188e-05,7.068964003712833e-05,7.166896510914319e-05,7.265421165449761e-05,7.364532199278295e-05,7.464224049405889e-05,7.564491346201673e-05,7.665328902567599e-05,7.766731703884745e-05,7.868694898673323e-05,7.971213789905203e-05,8.07428382691368e-05,8.177900597854193e-05,8.282059822669185e-05,8.38675734651834e-05,8.491989133636338e-05,8.597751261586067e-05,8.704039915876639e-05,8.810851384916915e-05
24,V1298Taub,7.773012721819098e-06,7.93483860027723e-06,8.09840445096145e-06,8.263674785347489e-06,8.430616467599238e-06,8.599198486560736e-06,8.76939175489063e-06,8.941168931599147e-06,9.114504264827863e-06,9.289373452187496e-06,9.465753516376653e-06,9.643622694132901e-06,9.82296033684757e-06,1.0003746821415758e-05,1.0185963470085543e-05,1.036959247824278e-05,1.0554616849208691e-05,1.0741020335249316e-05,1.0928787384100147e-05,1.1117903090395973e-05,1.1308353151477023e-05,1.1500123827101332e-05,1.1693201902655e-05,1.188757465550168e-05,1.2083229824147768e-05,1.228015557994691e-05,1.247834050109224e-05,1.2677773548673185e-05,1.2878444044604097e-05,1.308034165124572e-05,1.3283456352564837e-05,1.3487778436691713e-05,1.3693298479750042e-05,1.3900007330847628e-05,1.4107896098124845e-05,1.4316956135774126e-05,1.4527179031944028e-05,1.4738556597456066e-05,1.4951080855270324e-05,1.5164744030633058e-05,1.537953854185796e-05,1.559545699168883e-05,1.5812492159196163e-05,1.6030636992171725e-05,1.624988459997921e-05,1.6470228246829684e-05,1.6691661345448328e-05,1.691417745110645e-05,1.7137770255992163e-05,1.7362433583892606e-05
25,TOI-2109b,5.459409688977099e-05,5.586497391215602e-05,5.714803865910808e-05,5.8443118304597e-05,5.975004901812544e-05,6.106867519375699e-05,6.239884876467807e-05,6.374042859206452e-05,6.509327991870461e-05,6.645727387919014e-05,6.783228705971448e-05,6.921820110146233e-05,7.061490234240671e-05,7.2022281493065e-05,7.34402333423188e-05,7.486865648993978e-05,7.630745310288469e-05,7.775652869279552e-05,7.921579191246354e-05,8.068515436927435e-05,8.216453045392328e-05,8.36538371828456e-05,8.515299405302059e-05,8.666192290796896e-05,8.818054781384313e-05,8.97087949447034e-05,9.124659247612145e-05,9.279387048634652e-05,9.435056086439153e-05,9.59165972244097e-05,9.749191482583487e-05,9.907645049879467e-05,0.00010067014257435881,0.0001022729308192312,0.00010388475637451404,0.00010550556169825036,0.00010713529051141798,0.00010877388774712418,0.00011042129950277895,0.00011207747299498005,0.00011374235651695663,0.0001154158993983683,0.0001170980519672755,0.00011878876551416603,0.00012048799225786309,0.00012219568531320776,0.00012391179866037984,0.0001256362871157667,0.00012736910630427518,0.00012911021263297133
26,K2-138g,1.582391231267284e-05,1.616531936592388e-05,1.6510244267752776e-05,1.685862283206292e-05,1.721039487457188e-05,1.7565503836104834e-05,1.7923896449973533e-05,1.828552244744046e-05,1.865033429618984e-05,1.9018286967480472e-05,1.9389337728308966e-05,1.976344595543378e-05,2.0140572968558853e-05,2.052068188036195e-05,2.0903737461359384e-05,2.1289706017877742e-05,2.1678555281628863e-05,2.207025430958142e-05,2.2464773392990556e-05,2.286208397458647e-05,2.3262158573056414e-05,2.3664970714046683e-05,2.4070494867013827e-05,2.4478706387335505e-05,2.4889581463145192e-05,2.5303097066436453e-05,2.5719230908019677e-05,2.6137961395960994e-05,2.6559267597185206e-05,2.6983129201943888e-05,2.7409526490892222e-05,2.7838440304540315e-05,2.82698520148701e-05,2.870374349893113e-05,2.9140097114242306e-05,2.9578895675855715e-05,3.0020122434935678e-05,3.046376105873318e-05,3.090979561184895e-05,3.135821053867021e-05,3.180899064690208e-05,3.2262121092104114e-05,3.2717587363150764e-05,3.317537526855702e-05,3.363547092359597e-05,3.4097860738156506e-05,3.456253140528307e-05,3.502946989035412e-05,3.549866342085347e-05,3.5970099476687266e-05
27,K2-141c,1.6151626641738487e-05,1.64739457987986e-05,1.6799931671585396e-05,1.7129499713184628e-05,1.7462571319981297e-05,1.779907323978089e-05,1.813893705156323e-05,1.8482098706875705e-05,1.8828498124438493e-05,1.9178078830817923e-05,1.9530787641115562e-05,1.988657437450575e-05,2.0245391600204897e-05,2.0607194410094903e-05,2.097194021474124e-05,2.1339588560002994e-05,2.171010096180834e-05,2.2083440756992493e-05,2.2459572968371526e-05,2.2838464182456463e-05,2.3220082438423626e-05,2.360439712711668e-05,2.3991378899015632e-05,2.438099958023859e-05,2.477323209573856e-05,2.5168050398975748e-05,2.556542940741475e-05,2.5965344943270595e-05,2.636777367900367e-05,2.6772693087103728e-05,2.7180081393763946e-05,2.7589917536084152e-05,2.800218112248154e-05,2.8416852396021968e-05,2.883391220040923e-05,2.9253341948408414e-05,2.9675123592484923e-05,3.0099239597475023e-05,3.052567291512362e-05,3.0954406960322526e-05,3.138542558892353e-05,3.1818713076994756e-05,3.225425410140137e-05,3.2692033721617395e-05,3.313203736266465e-05,3.357425079909889e-05,3.4018660139959676e-05,3.446525181461755e-05,3.491401255945178e-05,3.5364929405292285e-05
28,TRAPPIST-1b,7.747466607642234e-05,7.823931679027588e-05,7.903248849605354e-05,7.985257965360725e-05,8.069813964412293e-05,8.15678511978054e-05,8.246051520922152e-05,8.337503757264341e-05,8.43104177326474e-05,8.526573869629523e-05,8.624015829502234e-05,8.723290151850691e-05,8.82432537709429e-05,8.927055492343551e-05,9.031419405546842e-05,9.137360479448128e-05,9.244826117598465e-05,9.353767395787666e-05,9.46413873320744e-05,9.575897598451982e-05,9.689004246139885e-05,9.803421480506947e-05,9.919114442810112e-05,0.00010036050419798264,0.00010154198670854046,0.00010273530271723924,0.00010394017973009003,0.0001051563607181487,0.00010638360295158277,0.00010762167693890573,0.00010887036546048522,0.0001101294626866832,0.00011139877337209737,0.00011267811211834488,0.00011396730269865315,0.00011526617743831372,0.00011657457664563422,0.00011789234808865056,0.00011921934651337013,0.00012055543319968897,0.00012190047555162192,0.00012325434671875987,0.0001246169252461804,0.00012598809475037167,0.00012736774361889552,0.00012875576473179374,0.00013015205520289228,0.00013155651613937084,0.00013296905241809553,0.00013438957247733117
29,TRAPPIST-1e,3.913478925836429e-05,3.952103738382762e-05,3.9921692322058494e-05,4.033594508685072e-05,4.076306292691336e-05,4.120238044956462e-05,4.165329195050399e-05,4.21152447639472e-05,4.2587733479188686e-05,4.3070294895453156e-05,4.3562503608012044e-05,4.40639681357896e-05,4.457432751490321e-05,4.509324829434891e-05,4.562042187975814e-05,4.615556217927772e-05,4.66984035123892e-05,4.7248698748158996e-05,4.7806217644184436e-05,4.837074536151397e-05,4.8942081134245135e-05,4.9520037075360516e-05,5.0104437102840996e-05,5.0695115972194e-05,5.12919184032947e-05,5.189469829101946e-05,5.250331799044032e-05,5.311764766848961e-05,5.373756471501203e-05,5.436295320693987e-05,5.499370342008888e-05,5.5629711383704296e-05,5.627087847344784e-05,5.691711103900766e-05,5.756832006292866e-05,5.822442084766116e-05,5.8885332728117535e-05,5.9550978807343815e-05,6.0221285713169715e-05,6.089618337388911e-05,6.157560481127289e-05,6.225948594935557e-05,6.294776543759466e-05,6.364038448717004e-05,6.43372867192747e-05,6.503841802438869e-05,6.574372643160404e-05,6.64531619871762e-05,6.716667664154278e-05,6.788422414411129e-05
30,TRAPPIST-1f,3.192941808806364e-05,3.224455145449702e-05,3.2571439097799886e-05,3.290942097969696e-05,3.3257899260701524e-05,3.361633105808617e-05,3.398422218787249e-05,3.436112173931784e-05,3.4746617356305544e-05,3.514033112109306e-05,3.5541915953098285e-05,3.5951052449478444e-05,3.63674461058567e-05,3.6790824865152424e-05,3.722093695039681e-05,3.765754894404592e-05,3.8100444081821417e-05,3.85494207337401e-05,3.9004291048887825e-05,3.946487974376785e-05,3.993102301684811e-05,4.040256757426282e-05,4.087936975364627e-05,4.1361294734788874e-05,4.184821582724152e-05,4.23400138262847e-05,4.2836576429730595e-05,4.3337797708957214e-05,4.384357762839556e-05,4.435382160835924e-05,4.48684401267269e-05,4.538734835550378e-05,4.591046582874668e-05,4.643771613873707e-05,4.69690266576266e-05,4.7504328282105206e-05,4.804355519888105e-05,4.858664466901927e-05,4.913353682939694e-05,4.968417450968444e-05,5.023850306346815e-05,5.079647021224271e-05,5.1358025901129615e-05,5.1923122165316665e-05,5.249171300628098e-05,5.3063754276972875e-05,5.3639203575200336e-05,5.421802014454112e-05,5.48001647821633e-05,5.538559975298429e-05
31,TRAPPIST-1g,2.7602058352310408e-05,2.7874482032098862e-05,2.8157066944238803e-05,2.844924250473341e-05,2.8750491898639423e-05,2.9060345819542317e-05,2.9378377059687458e-05,2.9704195819780776e-05,3.0037445629887165e-05,3.037779979104976e-05,3.072495826214494e-05,3.107864492865412e-05,3.14386052000623e-05,3.1804603890892746e-05,3.2176423347238794e-05,3.25538617863855e-05,3.293673182188432e-05,3.332485915044711e-05,3.371808138039232e-05,3.4116246984207246e-05,3.45192143602055e-05,3.492685099027427e-05,3.533903268245396e-05,3.575564288857316e-05,3.6176572088403235e-05,3.6601717232912274e-05,3.7030981240107345e-05,3.746427253775879e-05,3.790150464801084e-05,3.83425958094604e-05,3.8787468632823065e-05,3.923604978675108e-05,3.968826971076409e-05,4.014406235259957e-05,4.060336492758347e-05,4.10661176979031e-05,4.1532263769871364e-05,4.2001748907493853e-05,4.247452136083238e-05,4.29505317077907e-05,4.342973270812493e-05,4.3912079168579376e-05,4.4397527818159454e-05,4.488603719267244e-05,4.5377567527725847e-05,4.5872080659472215e-05,4.6369539932443064e-05,4.6869910113890286e-05,4.7373157314099635e-05,4.787924891218375e-05
32,GJ3473b,4.7729500042224434e-05,4.846379289210733e-05,4.921087164144424e-05,4.997023908980244e-05,5.0741440123593204e-05,5.1524057127534965e-05,5.231770598710762e-05,5.312203259522726e-05,5.393670979058644e-05,5.476143466672896e-05,5.559592620057318e-05,5.6439923157000414e-05,5.7293182232711575e-05,5.815547640806718e-05,5.902659348017521e-05,5.9906334754361165e-05,6.079451387437844e-05,6.169095577445088e-05,6.259549573855313e-05,6.350797855428593e-05,6.442825775040259e-05,6.535619490843107e-05,6.629165904008759e-05,6.72345260232305e-05,6.818467808996387e-05,6.91420033613372e-05,7.010639542371886e-05,7.107775294250663e-05,7.205597930937853e-05,7.304098231968385e-05,7.403267387699057e-05,7.503096972212697e-05,7.603578918435311e-05,7.704705495255871e-05,7.806469286459636e-05,7.908863171309266e-05,8.011880306620763e-05,8.11551411020054e-05,8.219758245524068e-05,8.324606607543727e-05,8.430053309531384e-05,8.536092670865875e-05,8.64271920568433e-05,8.749927612328031e-05,8.85771276351497e-05,8.966069697181565e-05,9.074993607938475e-05,9.184479839093097e-05,9.294523875194058e-05,9.405121335055513e-05
33,TOI-2202b,3.871289846978683e-05,3.9532665120738075e-05,4.036106388326085e-05,4.119792764822203e-05,4.204310008260874e-05,4.289643459866912e-05,4.3757793444828857e-05,4.4627046901697835e-05,4.55040725690582e-05,4.638875473183355e-05,4.72809837948566e-05,4.818065577771206e-05,4.908767186217953e-05,5.0001937985873554e-05,5.092336447653448e-05,5.1851865722195275e-05,5.2787359873078204e-05,5.372976857161985e-05,5.4679016707490585e-05,5.563503219486056e-05,5.659774576953125e-05,5.7567090803810915e-05,5.854300313729241e-05,5.952542092191525e-05,6.051428447984747e-05,6.150953617294041e-05,6.2511120282617e-05,6.351898289918259e-05,6.453307181968698e-05,6.555333645352464e-05,6.657972773507228e-05,6.76121980427267e-05,6.865070112377346e-05,6.969519202457884e-05,7.074562702563587e-05,7.180196358107155e-05,7.286416026221944e-05,7.393217670493124e-05,7.500597356033705e-05,7.608551244874636e-05,7.717075591647248e-05,7.826166739533987e-05,7.935821116465676e-05,8.04603523154909e-05,8.156805671705415e-05,8.268129098505455e-05,8.380002245186065e-05,8.492421913836032e-05,8.605384972739131e-05,8.718888353861787e-05
34,TOI-833b,3.460485696756586e-05,3.5223855900886005e-05,3.585118031378061e-05,3.648658002183686e-05,3.712982434867981e-05,3.7780700086314496e-05,3.8439009710293654e-05,3.910456981325057e-05,3.977720972617419e-05,4.045677030158799e-05,4.114310283680517e-05,4.1836068118711224e-05,4.253553557427815e-05,4.324138251333628e-05,4.395349345203551e-05,4.467175950707229e-05,4.539607785212461e-05,4.612635122910243e-05,4.686248750781191e-05,4.760439928846547e-05,4.8352003542210166e-05,4.910522128543444e-05,4.9863977284165337e-05,5.062819978532718e-05,5.139782027199508e-05,5.217277324016146e-05,5.2952995994797614e-05,5.37384284632509e-05,5.4529013024266926e-05,5.532469435108802e-05,5.612541926727393e-05,5.6931136614029545e-05,5.774179712795825e-05,5.8557353328277506e-05,5.937775941262381e-05,6.02029711606897e-05,6.103294584497874e-05,6.186764214806206e-05,6.270702008578603e-05,6.355104093589729e-05,6.439966717165513e-05,6.525286240000603e-05,6.611059130393724e-05,6.697281958869149e-05,6.783951393151604e-05,6.871064193467891e-05,6.958617208148806e-05,7.046607369509225e-05,7.135031689985045e-05,7.223887258506336e-05
35,HD28109c,4.960987087223216e-06,5.073892492214603e-06,5.187900729418012e-06,5.3029949288843355e-06,5.4191591547576206e-06,5.5363783224542095e-06,5.654638125209188e-06,5.773924968744612e-06,5.894225913002136e-06,6.015528620035451e-06,6.137821307293803e-06,6.261092705634014e-06,6.385332021490955e-06,6.510528902717451e-06,6.6366734076668725e-06,6.763755977150666e-06,6.891767408949754e-06,7.020698834600059e-06,7.150541698207824e-06,7.281287737079236e-06,7.412928963978077e-06,7.545457650843192e-06,7.678866313820354e-06,7.8131476994806e-06,7.948294772106898e-06,8.084300701950723e-06,8.221158854366447e-06,8.358862779741565e-06,8.497406204153347e-06,8.63678302068492e-06,8.776987281344172e-06,8.91801318953324e-06,9.059855093021766e-06,9.202507477382366e-06,9.345964959848888e-06,9.490222283565927e-06,9.635274312195487e-06,9.781116024853958e-06,9.927742511355764e-06,1.007514896773617e-05,1.022333069203644e-05,1.03722830803303e-05,1.0522001622972639e-05,1.0672481901057796e-05,1.082371958306967e-05,1.0975710421712215e-05,1.112845025090629e-05,1.128193498294327e-05,1.1436160605784577e-05,1.1591123180495402e-05
36,TOI-2641b,4.444023931421525e-05,4.545044995910686e-05,4.6470538262029926e-05,4.7500352526898355e-05,4.8539749482473314e-05,4.9588593534181324e-05,5.064675610063108e-05,5.171411502356001e-05,5.2790554041644954e-05,5.387596231999407e-05,5.497023402836678e-05,5.607326796212881e-05,5.718496720078723e-05,5.830523879968307e-05,5.943399351098268e-05,6.057114553064271e-05,6.171661226844618e-05,6.287031413858041e-05,6.403217436854811e-05,6.520211882446408e-05,6.638007585105353e-05,6.756597612483205e-05,6.875975251915319e-05,6.996133997996695e-05,7.117067541122295e-05,7.23876975690277e-05,7.361234696372493e-05,7.484456576915798e-05,7.608429773848733e-05,7.733148812595823e-05,7.858608361410709e-05,7.984803224593482e-05,8.111728336162471e-05,8.239378753942889e-05,8.367749654036833e-05,8.496836325646097e-05,8.626634166217032e-05,8.757138676883264e-05,8.888345458184842e-05,9.020250206039097e-05,9.15284870794794e-05,9.286136839422691e-05,9.420110560609158e-05,9.554765913101606e-05,9.690099016929596e-05,9.826106067707293e-05,9.962783333932701e-05,0.00010100127154428088,0.0001023813393591183,0.00010376800150691186
37,TOI-1685b,5.1641011291197295e-05,5.245827297028789e-05,5.328907620685859e-05,5.413291535193195e-05,5.498932704150141e-05,5.5857885616417865e-05,5.673819912926618e-05,5.762990585241698e-05,5.8532671215444555e-05,5.944618511155845e-05,6.037015952221756e-05,6.130432641689496e-05,6.224843589147112e-05,6.320225451418494e-05,6.416556385257129e-05,6.513815915864695e-05,6.611984819280062e-05,6.711045016955239e-05,6.810979481064436e-05,6.911772149285936e-05,7.013407847965518e-05,7.115872222707749e-05,7.219151675566165e-05,7.323233308108133e-05,7.428104869715489e-05,7.53375471056588e-05,7.640171738802328e-05,7.74734538145687e-05,7.855265548748293e-05,7.963922601413216e-05,8.0733073207715e-05,8.18341088125911e-05,8.294224825191191e-05,8.405741039544362e-05,8.517951734568214e-05,8.630849424059794e-05,8.744426907147118e-05,8.858677251447452e-05,8.973593777480224e-05,9.089170044221272e-05,9.2053998357036e-05,9.322277148574139e-05,9.439796180524687e-05,9.557951319527524e-05,9.676737133807062e-05,9.796148362489635e-05,9.916179906875842e-05,0.00010036826822287644,0.00010158084310445138,0.00010279947712330212
