,Planet Name,Full Phase Curve Noise Estimate 3.9-4.03um,Full Phase Curve Noise Estimate 4.03-4.16um,Full Phase Curve Noise Estimate 4.16-4.29um,Full Phase Curve Noise Estimate 4.29-4.42um,Full Phase Curve Noise Estimate 4.42-4.55um,Full Phase Curve Noise Estimate 4.55-4.68um,Full Phase Curve Noise Estimate 4.68-4.81um,Full Phase Curve Noise Estimate 4.81-4.94um,Full Phase Curve Noise Estimate 4.94-5.07um,Full Phase Curve Noise Estimate 5.07-5.2um,Full Phase Curve Noise Estimate 5.2-5.33um,Full Phase Curve Noise Estimate 5.33-5.46um,Full Phase Curve Noise Estimate 5.46-5.59um,Full Phase Curve Noise Estimate 5.59-5.72um,Full Phase Curve Noise Estimate 5.72-5.85um,Full Phase Curve Noise Estimate 5.85-5.98um,Full Phase Curve Noise Estimate 5.98-6.11um,Full Phase Curve Noise Estimate 6.11-6.24um,Full Phase Curve Noise Estimate 6.24-6.37um,Full Phase Curve Noise Estimate 6.37-6.5um,Full Phase Curve Noise Estimate 6.5-6.63um,Full Phase Curve Noise Estimate 6.63-6.76um,Full Phase Curve Noise Estimate 6.76-6.89um,Full Phase Curve Noise Estimate 6.89-7.02um,Full Phase Curve Noise Estimate 7.02-7.15um,Full Phase Curve Noise Estimate 7.15-7.28um,Full Phase Curve Noise Estimate 7.28-7.41um,Full Phase Curve Noise Estimate 7.41-7.54um,Full Phase Curve Noise Estimate 7.54-7.67um,Full Phase Curve Noise Estimate 7.67-7.8um
37,TOI-1685b,5.7754414269047915e-05,6.0026346537435396e-05,6.233350116861744e-05,6.467512705913506e-05,6.705053096094022e-05,6.945907005908047e-05,7.190014578828733e-05,7.437319864411015e-05,7.687770379871015e-05,7.941316737250987e-05,8.197912324416093e-05,8.457513030527922e-05,8.720077008498664e-05,8.985564468375398e-05,9.253937496741563e-05,9.525159898122244e-05,9.799197055093997e-05,0.0001007601580437242,0.0001035558432661485,0.00010637872048045368,0.00010922849552316321,0.00011210488501269919,0.00011500761563466768,0.00011793642349518872,0.00012089105353406113,0.0001238712589907114,0.00012687680091685773,0.0001299074477306835,0.00013296297480795016,0.00013604316410613767
38,K2-87b,5.84861414205423e-05,6.104830346676727e-05,6.364894415232071e-05,6.628744348566788e-05,6.896321412184026e-05,7.167569831466557e-05,7.442436527564012e-05,7.720870887059187e-05,8.00282455990813e-05,8.288251281214255e-05,8.577106713228072e-05,8.86934830461631e-05,9.164935164564736e-05,9.463827949690583e-05,9.765988762074482e-05,0.00010071381056992425,0.00010379969559146915,0.00010691720186376903,0.00011006599979977845,0.00011324577040882737,0.00011645620471061095,0.00011969700319579178,0.00012296787532836256,0.00012626853908554228,0.00012959872053151596,0.00013295815342175671,0.00013634657883505364,0.00013976374483073804,0.00014320940612881785,0.00014668332381105142
39,WASP-178b,5.020417880696006e-05,5.25066836001701e-05,5.4844121379947914e-05,5.72159594299322e-05,5.962168976723051e-05,6.206082719360627e-05,6.453290756470603e-05,6.703748624579507e-05,6.957413672801855e-05,7.21424493836109e-05,7.474203034201334e-05,7.737250047170637e-05,8.00334944549122e-05,8.272465994421294e-05,8.544565679171413e-05,8.819615634270143e-05,9.097584078682066e-05,9.378440256072977e-05,9.662154379697259e-05,9.948697581444783e-05,0.00010238041864643232,0.0001053016006025997,0.00010825025786187462,0.00011122613409332791,0.00011422898010263672,0.00011725855350188691,0.00012031461840072818,0.00012339694511713224,0.00012650530990612454,0.0001296394947050817
40,HIP29442b,1.0512027002506495e-05,1.0966757724196882e-05,1.1428316241812866e-05,1.18965899287817e-05,1.2371472355672314e-05,1.2852862682876456e-05,1.334066513771847e-05,1.3834788561250921e-05,1.4335146013014282e-05,1.4841654424361033e-05,1.535423429274705e-05,1.587280941080118e-05,1.6397306625100706e-05,1.6927655620461037e-05,1.746378872625775e-05,1.8005640741871708e-05,1.8553148778809033e-05,1.9106252117425772e-05,1.966489207650315e-05,2.02290118941686e-05,2.0798556618876235e-05,2.1373473009338336e-05,2.1953709442446146e-05,2.2539215828345642e-05,2.312994353194269e-05,2.3725845300199206e-05,2.432687519465946e-05,2.4932988528718613e-05,2.5544141809190948e-05,2.6160292681797096e-05
41,HD152843c,7.557924323208372e-06,7.893244562381259e-06,8.23360729756538e-06,8.578932896898073e-06,8.92914575306799e-06,9.284173925775262e-06,9.643948829765983e-06,1.000840496100137e-05,1.0377479654972449e-05,1.0751112872297926e-05,1.1129247007627127e-05,1.151182671856768e-05,1.1898798771918225e-05,1.2290111904931782e-05,1.2685716699699245e-05,1.3085565469039024e-05,1.3489612152519546e-05,1.3897812221440966e-05,1.4310122591772178e-05,1.4726501544172165e-05,1.5146908650344642e-05,1.5571304705072816e-05,1.599965166336189e-05,1.6431912582188696e-05,1.6868051566419614e-05,1.7308033718507066e-05,1.7751825091619597e-05,1.8199392645903824e-05,1.8650704207601306e-05,1.910572843078175e-05
42,K2-26b,3.537242748947881e-05,3.680169963150877e-05,3.8252806379311597e-05,3.9725319097784285e-05,4.121883938977885e-05,4.273299543338649e-05,4.426743890997092e-05,4.582184240894192e-05,4.739589722029317e-05,4.8989311444875614e-05,5.060180836685465e-05,5.223312504394212e-05,5.388301107966857e-05,5.555122754872374e-05,5.7237546051739376e-05,5.894174788013118e-05,6.066362327499417e-05,6.240297076676472e-05,6.41595965845791e-05,6.59333141260221e-05,6.772394347943802e-05,6.953131099217668e-05,7.135524887913117e-05,7.319559486675092e-05,7.505219186840704e-05,7.692488768755048e-05,7.881353474558555e-05,8.071798983181224e-05,8.263811387309619e-05,8.457377172126143e-05
43,TOI-1246d,2.6012325641359165e-05,2.7132718188066743e-05,2.8269936555886575e-05,2.9423700750727586e-05,3.0593746426263954e-05,3.1779823325472925e-05,3.298169394165716e-05,3.41991323602641e-05,3.543192325079555e-05,3.667986098422608e-05,3.794274885609636e-05,3.922039839915182e-05,4.051262877232885e-05,4.181926621520115e-05,4.314014355885701e-05,4.447509978567563e-05,4.582397963167402e-05,4.718663322608277e-05,4.856291576362989e-05,4.995268720566208e-05,5.135581200679828e-05,5.2772158864272515e-05,5.4201600487502325e-05,5.5644013385748786e-05,5.709927767201414e-05,5.856727688154887e-05,6.00478978035387e-05,6.15410303247302e-05,6.304656728386986e-05,6.456440433599039e-05
44,WASP-62b,3.120776488779034e-05,3.2590079613614785e-05,3.3993176508220635e-05,3.541672658794864e-05,3.6860417580833826e-05,3.8323952432385474e-05,3.9807048003003374e-05,4.130943392558826e-05,4.283085159805869e-05,4.43710532902632e-05,4.592980134852205e-05,4.750686748398597e-05,4.910203213336965e-05,5.071508388249987e-05,5.2345818944653724e-05,5.399404068691356e-05,5.5659559198779753e-05,5.7342190898123454e-05,5.9041758170275245e-05,6.075808903660554e-05,6.249101684945606e-05,6.424038001069252e-05,6.600602171148832e-05,6.778778969124972e-05,6.958553601385149e-05,7.139911685955868e-05,7.322839233119646e-05,7.507322627331159e-05,7.693348610317249e-05,7.880904265261507e-05
45,WASP-80b,3.1183295176427954e-05,3.247091733750855e-05,3.377803897802305e-05,3.5104300453568635e-05,3.644936560879728e-05,3.78129190889777e-05,3.9194664069906463e-05,4.059432032726379e-05,4.201162258356393e-05,4.344631908380657e-05,4.4898170360870914e-05,4.6366948159370146e-05,4.785243449268317e-05,4.935442081257271e-05,5.087270727452314e-05,5.240710208489938e-05,5.395742091839718e-05,5.5523486396170326e-05,5.710512761659081e-05,5.8702179731845795e-05,6.031448356463127e-05,6.194188526006172e-05,6.358423596861874e-05,6.524139155656001e-05,6.691321234071088e-05,6.859956284497027e-05,7.030031157621223e-05,7.201533081758475e-05,7.374449643742424e-05,7.54876877122602e-05
46,WASP-22b,7.35546432322946e-05,7.67964211525585e-05,8.008690791995254e-05,8.342532652251048e-05,8.681094005334749e-05,9.024304805387762e-05,9.372098333468399e-05,9.724410919450406e-05,0.00010081181697353439,0.00010442352388945188,0.00010807867111408274,0.00011177672205615225,0.00011551716082155232,0.00011929949082732268,0.00012312323354941298,0.00012698792738744088,0.00013089312663220782,0.0001348384005238413,0.00013882333239021333,0.00014284751885668479,0.00014691056911947506,0.00015101210427597765,0.00015515175670618374,0.00015932916950012058,0.00016354399592684654,0.00016779589894105743,0.00017208455072381548,0.000176409632254356,0.00018077083291018453,0.00018516785009306517
47,WASP-60b,9.143815737930528e-05,9.545880538362594e-05,9.953985193168332e-05,0.00010368032992197301,0.00010787932254895863,0.00011213595867534254,0.00011644940881382656,0.00012081888161620446,0.00012524362078794826,0.00012972290236216915,0.0001342560322791137,0.00013884234422701015,0.00014348119770779267,0.00014817197629734465,0.0001529140860748655,0.00015770695419999926,0.0001625500276196229,0.0001674427718888871,0.00017238467009337522,0.000177375221861036,0.00018241394245413592,0.00018750036193277978,0.0001926340243826184,0.00019781448720030862,0.0002030413204310994,0.0002083141061535659,0.00021363243790709573,0.00021899592015829137,0.0002244041678027807,0.00022985680569941725
48,TOI-1296b,5.078704897317627e-05,5.3003680390802564e-05,5.52535954807178e-05,5.753625442889461e-05,5.9851146208255125e-05,6.219778585215486e-05,6.457571209624598e-05,6.698448532574381e-05,6.942368577783078e-05,7.189291195873262e-05,7.439177924263513e-05,7.691991862559153e-05,7.947697561233358e-05,8.206260921766503e-05,8.467649106716191e-05,8.731830458437212e-05,8.998774425369591e-05,9.268451494976833e-05,9.540833132554134e-05,9.815891725234723e-05,0.00010093600530618308,0.00010373933629523812,0.00010656865882432936,0.00010942372889247533,0.00011230430952031929,0.00011521017040450065,0.00011814108759641736,0.00012109684320315192,0.00012407722510853175,0.000127082026712577
49,HAT-P-59b,6.179971954465023e-05,6.450230199739306e-05,6.724546811946772e-05,7.002856200015343e-05,7.285096247258635e-05,7.571207984798934e-05,7.861135308824324e-05,8.154824734223807e-05,8.452225178643692e-05,8.753287772165488e-05,9.057965688707464e-05,9.36621399595928e-05,9.677989521222876e-05,9.993250730978568e-05,0.00010311957622356563,0.00010634071624986549,0.00010959555511934494,0.00011288373318630253,0.00011620490268853456,0.00011955872706974009,0.0001229448803575774,0.0001263630465914075,0.00012981291929452945,0.00013329420098638438,0.0001368066027307811,0.00014034984371665842,0.0001439236508683109,0.0001475277584823999,0.00015116190788930757,0.00015482584713673154
50,XO-5b,6.350948434946431e-05,6.626821769671696e-05,6.906837119481106e-05,7.190926710530282e-05,7.479026443637801e-05,7.771075539803361e-05,8.067016234369622e-05,8.366793511414413e-05,8.670354871672325e-05,8.977650128602747e-05,9.288631228246106e-05,9.603252089311624e-05,9.921468460576817e-05,0.0001024323779318169,0.00010568519125806555,0.0001089727298105044,0.00011229461271591358,0.0001156504721492699,0.0001190399525567618,0.0001224627099456516,0.00012591841123348545,0.00012940673365017966,0.00013292736418736017,0.00013647999909007015,0.00014006434338659235,0.00014368011045263855,0.00014732702160660926,0.0001510048057330537,0.00015471319893172134,0.0001584519441899611
51,WASP-99b,1.9923292777641848e-05,2.0804283320634785e-05,2.1698516026595126e-05,2.2605780738820997e-05,2.352587803313409e-05,2.4458618251895055e-05,2.540382066268591e-05,2.636131272110027e-05,2.7330929421122185e-05,2.831251271970717e-05,2.9305911024633582e-05,3.031097873662614e-05,3.132757583830414e-05,3.2355567523737116e-05,3.339482386339404e-05,3.444521950008812e-05,3.550663337218146e-05,3.657894846086155e-05,3.766205155876613e-05,3.8755833057597776e-05,3.9860186752696296e-05,4.097500966280458e-05,4.210020186348341e-05,4.323566633282631e-05,4.438130880829289e-05,4.5537037653613085e-05,4.6702763734835534e-05,4.787840030471023e-05,4.9063862894663615e-05,5.02590692137264e-05
52,HATS-56b,5.689297695249896e-05,5.942824089990678e-05,6.200165727912612e-05,6.461262725494256e-05,6.726058185732506e-05,6.994497937316235e-05,7.26653030649553e-05,7.542105916383585e-05,7.821177509443384e-05,8.103699789701478e-05,8.38962928185287e-05,8.678924204912603e-05,8.971544358465759e-05,9.267451019882775e-05,9.566606851125037e-05,9.868975813976794e-05,0.00010174523092710801,0.00010483215023337667,0.00010795019028710485,0.00011109903558851557,0.00011427838035954153,0.00011748792803582848,0.00012072739079654099,0.00012399648912830686,0.00012729495142008274,0.00013062251358608056,0.00013397891871421826,0.00013736391673787405,0.00014077726412890294,0.00014421872361015494
53,WASP-70Ab,4.787912644458344e-05,4.997745431646265e-05,5.2107295718314495e-05,5.4268143233665715e-05,5.645951612884275e-05,5.868095786583577e-05,6.093203394654765e-05,6.321233003237841e-05,6.552145029431954e-05,6.785901595740212e-05,7.02246640101061e-05,7.261804605464743e-05,7.503882727829499e-05,7.748668552922206e-05,7.996131048311467e-05,8.24624028889647e-05,8.498967388425563e-05,8.754284437121873e-05,9.012164444707422e-05,9.2725812882146e-05,9.53550966406023e-05,9.800925043928032e-05,0.00010068803634063377,0.00010339122337635357,0.0001061185871986485,0.00010886990975652371,0.00011164497899470773,0.00011444358857317974,0.00011726553760542746,0.00012011063041382604
54,K2-417b,4.4287805264500864e-05,4.608631446096105e-05,4.791223642320623e-05,4.976504095271982e-05,5.164423460768875e-05,5.3549356304866374e-05,5.54799736254595e-05,5.743567968982159e-05,5.9416090495325794e-05,6.142084263420734e-05,6.344959132530396e-05,6.550200870682759e-05,6.757778234758592e-05,6.967661394209908e-05,7.179821816140526e-05,7.394232163639367e-05,7.610866205451956e-05,7.829698735399407e-05,8.050705500218261e-05,8.273863134704846e-05,8.499149103224225e-05,8.726541646787407e-05,8.956019735017763e-05,9.187563022426832e-05,9.421151808502574e-05,9.65676700118061e-05,9.894390083326897e-05,0.00010134003081911995,0.00010375588539593613,0.00010619129488464796
55,TOI-1759b,1.0081125485023941e-05,1.0493352405829506e-05,1.09118443540378e-05,1.133648256239741e-05,1.1767156298783836e-05,1.2203761921619502e-05,1.2646202084827778e-05,1.3094385063803758e-05,1.3548224180095067e-05,1.4007637307195872e-05,1.447254644346266e-05,1.4942877340941042e-05,1.54185591810618e-05,1.5899524289858247e-05,1.6385707886699026e-05,1.6877047861597492e-05,1.7373484577009776e-05,1.7874960690719944e-05,1.838142099697201e-05,1.8892812283454835e-05,1.9409083202121855e-05,1.9930184152133447e-05,2.0456067173459732e-05,2.0986685849893756e-05,2.1521995220402033e-05,2.2061951697884166e-05,2.2606512994536858e-05,2.3155638053129277e-05,2.3709286983574596e-05,2.426742100427039e-05
56,WASP-150b,6.610854504602009e-05,6.903601954192626e-05,7.200750513981878e-05,7.502230488106809e-05,7.807975723888701e-05,8.117923294720608e-05,8.432013223662967e-05,8.750188241063209e-05,9.07239357082424e-05,9.398576740962683e-05,9.728687414894208e-05,0.00010062677240511206,0.00010400499714622014,0.00010742110060721035,0.0001108746511838538,0.0001143652324285967,0.00011789244213606202,0.00012145589150776298,0.00012505520438710409,0.0001286900165569342,0.00013235997509298547,0.0001360647377674052,0.00013980397249730833,0.00014357735683391627,0.00014738457748839843,0.00015122532989096928,0.00015509931778019112,0.0001590062528198169,0.000162945854240728,0.00016691784850586086
57,Qatar-4b,0.00015369186859681325,0.00016032512426779252,0.00016705798656967477,0.0001738888048957532,0.0001808160202091119,0.00018783815599150808,0.00019495381045927414,0.00020216164982387835,0.0002094604024205122,0.00021684885356319341,0.00022432584101211563,0.00023189025096023936,0.00023954101446296936,0.00024727710424804277,0.0002550975318534441,0.00026300134504978395,0.00027098762551051305,0.00027905548669902684,0.0002872040719464585,0.0002954325526977058,0.0003037401269065068,0.00031212601756305027,0.00032058947133980007,0.00032912975734312127,0.00033774616595991854,0.00034643800778980376,0.00035520461265446456,0.0003640453286769944,0.0003729595214246222,0.0003819465731092007
58,TOI-1201b,3.4898522260891364e-05,3.627625703724553e-05,3.767530428303784e-05,3.909521461085158e-05,4.0535572864415936e-05,4.199599375733706e-05,4.3476118236856404e-05,4.49756104300004e-05,4.64941550612252e-05,4.8031455254606584e-05,4.9587230651860273e-05,5.116121579147207e-05,5.275315870506916e-05,5.436281969560459e-05,5.59899702685734e-05,5.7634392192736746e-05,5.929587667100547e-05,6.097422360548389e-05,6.266924094339102e-05,6.438074409274134e-05,6.610855539846611e-05,6.785250367111687e-05,6.961242376148567e-05,7.138815617547593e-05,7.317954672438993e-05,7.498644620647824e-05,7.680871011617267e-05,7.864619837793338e-05,8.04987751020119e-05,8.236630835982126e-05
59,HAT-P-35b,8.897992621573095e-05,9.290994091330653e-05,9.689901927375427e-05,0.00010094622225980517,0.00010505065896901701,0.00010921148228148021,0.00011342788507163258,0.0001176990968908302,0.0001220243810457145,0.00012640303201167023,0.00013083437313183083,0.00013531775456087654,0.00013985255141991395,0.00014443816213431196,0.0001490740069309187,0.00015375952647478865,0.0001584941806285461,0.00016327744731999493,0.00016810882150568727,0.00017298781421981447,0.00017791395169926231,0.00018288677457687993,0.0001879058371360084,0.0001929707066201968,0.00019808096259278744,0.00020323619634166016,0.0002084360103249672,0.00021368001765421978,0.00021896784161139159,0.00022429911519716777
60,TOI-561b,6.297272910709887e-05,6.569984947522368e-05,6.846791654936144e-05,7.127625638765571e-05,7.412423198400581e-05,7.701123966357785e-05,7.993670597768842e-05,8.290008501107982e-05,8.590085603239814e-05,8.893852143236583e-05,9.201260490476506e-05,9.512264983364923e-05,9.826821785678913e-05,0.00010144888758055493,0.00010466425342562676,0.00010791392458630693,0.00011119752408893197,0.00011451468793711577,0.00011786506433342438,0.00012124831296855808,0.00012466410437040744,0.0001281121193064054,0.00013159204823346384,0.00013510359079053937,0.00013864645532951669,0.00014222035848061502,0.0001458250247489821,0.00014946018613957478,0.00015312558180769203,0.00015682095773289514
61,WASP-53b,7.73413563751926e-05,8.065034257744654e-05,8.400904908402354e-05,8.741663658447516e-05,9.08723138347893e-05,9.43753327516649e-05,9.792498421094292e-05,0.00010152059442439172,0.00010516152179524174,0.00010884715417293054,0.00011257690644304051,0.00011635021840049483,0.00012016655286362074,0.00012402539399419647,0.00012792624579462017,0.00013186863075818236,0.0001358520886523105,0.0001398761754178306,0.00014394046216992934,0.0001480445342885882,0.0001521879905880698,0.00015637044255651143,0.00016059151365789326,0.0001648508386896958,0.0001691480631904499,0.00017348284289209887,0.00017785484321272257,0.0001822637387857621,0.00018670921302225673,0.0001911909577030979
62,KELT-20b,1.8086506211327856e-05,1.891666226132659e-05,1.975941711096737e-05,2.061457873166418e-05,2.1481963996863034e-05,2.2361397982352872e-05,2.325271334462235e-05,2.415574976601202e-05,2.5070353457385087e-05,2.5996376710608444e-05,2.6933677494395506e-05,2.788211908807713e-05,2.8841569748704267e-05,2.9811902407561e-05,3.079299439273165e-05,3.1784727174837095e-05,3.2786986133441785e-05,3.379966034196156e-05,3.482264236918921e-05,3.58558280957775e-05,3.6899116544229244e-05,3.7952409721116876e-05,3.9015612470396446e-05,4.008863233681242e-05,4.1171379438503556e-05,4.2263766348011015e-05,4.336570798097365e-05,4.447712149188135e-05,4.5597926176300506e-05,4.6728043379065406e-05
63,KELT-6b,2.6796104379500847e-05,2.7979774665550705e-05,2.918123444709199e-05,3.040020095096627e-05,3.1636405892823326e-05,3.2889594167733335e-05,3.415952271042988e-05,3.5445959497122966e-05,3.674868266634826e-05,3.8067479740602495e-05,3.940214693386977e-05,4.0752488532784625e-05,4.211831634129546e-05,4.3499449180370285e-05,4.489571243565535e-05,4.6306937647110014e-05,4.773296213554314e-05,4.917362866172239e-05,5.0628785114360444e-05,5.2098284223778405e-05,5.358198329849129e-05,5.507974398232378e-05,5.659143202996392e-05,5.81169170991276e-05,5.965607255773397e-05,6.120877530467411e-05,6.277490560291883e-05,6.435434692387032e-05,6.594698580195428e-05,6.755271169858835e-05
