,Planet Name,Noise Estimate 1.1-1.185um,Full Phase Curve Noise Estimate 1.1-1.185um,Noise Estimate 1.185-1.27um,Full Phase Curve Noise Estimate 1.185-1.27um,Noise Estimate 1.27-1.355um,Full Phase Curve Noise Estimate 1.27-1.355um,Noise Estimate 1.355-1.44um,Full Phase Curve Noise Estimate 1.355-1.44um,Noise Estimate 1.44-1.525um,Full Phase Curve Noise Estimate 1.44-1.525um,Noise Estimate 1.525-1.61um,Full Phase Curve Noise Estimate 1.525-1.61um,Noise Estimate 1.61-1.695um,Full Phase Curve Noise Estimate 1.61-1.695um,Noise Estimate 1.695-1.78um,Full Phase Curve Noise Estimate 1.695-1.78um,Noise Estimate 1.78-1.865um,Full Phase Curve Noise Estimate 1.78-1.865um,Noise Estimate 1.865-1.95um,Full Phase Curve Noise Estimate 1.865-1.95um
55,TOI-1759b,2.1358587327517046e-05,3.305270508251282e-06,2.1970334012534948e-05,3.399939141785166e-06,2.269466149009548e-05,3.512029806452508e-06,2.35101933574031e-05,3.638234474777093e-06,2.4401722848541304e-05,3.776199879001135e-06,2.5358118264893884e-05,3.9242033735873275e-06,2.637102478416584e-05,4.080952038394939e-06,2.7434031943009322e-05,4.245453845481156e-06,2.854212362486682e-05,4.416932543969963e-06,2.9691305042669476e-05,4.594769935116144e-06
56,WASP-150b,6.282867673725193e-05,1.5967017547161852e-05,6.683420405146063e-05,1.6984965532586885e-05,7.104546392206592e-05,1.805519753080029e-05,7.54412127874022e-05,1.917231479174885e-05,8.000534102119783e-05,2.033222328228216e-05,8.472529317694923e-05,2.1531732213654625e-05,8.959104611307728e-05,2.2768294346519773e-05,9.459442731707007e-05,2.4039832752674447e-05,9.972864766023406e-05,2.5344622071302398e-05,0.00010498797330841325,2.668120512973446e-05
57,Qatar-4b,0.00011422663865483877,4.10206389820255e-05,0.00012018478146308811,4.316030472040968e-05,0.000126568697066792,4.5452872376738615e-05,0.00013332078095614676,4.7877655237052945e-05,0.00014039853370683295,5.041939106863287e-05,0.00014776972017051528,5.306650370677665e-05,0.00015540928746563755,5.580999625529719e-05,0.00016329733943144385,5.864272368010172e-05,0.00017141776778823605,6.15589012366341e-05,0.00017975730398763975,6.455376397392415e-05
58,TOI-1201b,4.589439460537354e-05,1.3027125835798522e-05,4.6543397133628295e-05,1.321134523069465e-05,4.7496667005468985e-05,1.3481930923843551e-05,4.868884156273909e-05,1.382032972198298e-05,5.00742006821487e-05,1.4213563966197348e-05,5.161980407372599e-05,1.465228355379502e-05,5.330130148217261e-05,1.5129576663787118e-05,5.510028202845894e-05,1.5640217367388025e-05,5.700254447768084e-05,1.61801746434739e-05,5.8996937308325236e-05,1.674628313219503e-05
59,HAT-P-35b,6.296917503645686e-05,2.171104683167279e-05,6.690904216896684e-05,2.3069467674489432e-05,7.105741232483021e-05,2.4499777960068348e-05,7.539206526097592e-05,2.599431640433447e-05,7.989620616338408e-05,2.754729234870757e-05,8.4556788042766e-05,2.91542073414405e-05,8.936342848936642e-05,3.0811481647142214e-05,9.430768827672884e-05,3.251620551765876e-05,9.938257769423662e-05,3.4265968981215034e-05,0.00010458221045331953,3.605874251325814e-05
60,TOI-561b,2.399848735495053e-05,1.6587842104206068e-05,2.528679037997631e-05,1.7478321860093276e-05,2.6662835473989345e-05,1.8429449254505785e-05,2.8115111429289648e-05,1.9433267698641474e-05,2.963509927249252e-05,2.0483888846984845e-05,3.121631774605048e-05,2.157683283064899e-05,3.2853714418347945e-05,2.270860739044931e-05,3.454326479396281e-05,2.387643078045227e-05,3.62817009407889e-05,2.5078044194051314e-05,3.8066323218129756e-05,2.6311581629737736e-05
61,WASP-53b,6.441136066408165e-05,2.135038502262466e-05,6.752043151132113e-05,2.2380946385819042e-05,7.08823644500934e-05,2.349532375532334e-05,7.446036230584018e-05,2.4681319999506368e-05,7.822747554478166e-05,2.5930002176780692e-05,8.216341103517808e-05,2.723464373811068e-05,8.625250998387494e-05,2.8590054275167875e-05,9.048242486881121e-05,2.9992140964149767e-05,9.484322901492971e-05,3.143761341757997e-05,9.932680223305922e-05,3.292378004249299e-05
62,KELT-20b,1.1245981859191175e-05,3.79683156433674e-06,1.2146725439378507e-05,4.100937661914503e-06,1.3081217503122433e-05,4.416437811983241e-06,1.4047389706738794e-05,4.742633707122202e-06,1.5043572592935477e-05,5.078961710627951e-06,1.6068385008159254e-05,5.42495552196117e-06,1.7120660211120974e-05,5.7802212297489355e-06,1.8199394986222582e-05,6.144420131626593e-06,1.9303713648132818e-05,6.5172565815805015e-06,2.043284196232519e-05,6.89846918508547e-06
63,KELT-6b,2.2984275472939295e-05,6.534889174506963e-06,2.4423727752934602e-05,6.944154245004213e-06,2.5939241812715678e-05,7.375045200637628e-06,2.7522724383891567e-05,7.825260963348135e-06,2.916805730574015e-05,8.293062017686664e-06,3.087048694584961e-05,8.777096810891673e-06,3.262622990845476e-05,9.2762896478838e-06,3.4432210430631916e-05,9.789766027752333e-06,3.6285880662226685e-05,1.0316801545744465e-05,3.818509466024727e-05,1.0856786067351387e-05
64,piMenc,3.469575698118242e-06,8.182361890182301e-07,3.6846060392394887e-06,8.689471756491788e-07,3.911191311395737e-06,9.22383182154914e-07,4.148080953020336e-06,9.782492863837202e-07,4.394331257340471e-06,1.0363229322940158e-06,4.649210265387183e-06,1.096431500704268e-06,4.912136407929646e-06,1.1584378391115523e-06,5.182637677292197e-06,1.2222306331087692e-06,5.460323709892911e-06,1.2877178225602145e-06,5.744866229331706e-06,1.3548219894603687e-06
65,HATS-24b,7.77742873236296e-05,3.7502953652260426e-05,8.282510714116987e-05,3.993847145694215e-05,8.81279097347955e-05,4.2495495979305165e-05,9.36575107522727e-05,4.51618832624315e-05,9.939474625752126e-05,4.7928392408958496e-05,0.00010532462964167862,5.0787796839036717e-05,0.0001114351572287691,5.3734308350430385e-05,0.00011771651012352237,5.6763192247561923e-05,0.0001241605062054392,5.98705030916955e-05,0.00013076021469661555,6.305289884458872e-05
66,HD191939d,1.0283418826807835e-05,1.3474025008628131e-06,1.083847719161838e-05,1.420129970342213e-06,1.143099614783835e-05,1.497765777739084e-06,1.2056090920700782e-05,1.5796698871035146e-06,1.2710144283151723e-05,1.6653683450878126e-06,1.33904025776978e-05,1.754500349019678e-06,1.4094717920656081e-05,1.8467844687741026e-06,1.4821378411477587e-05,1.941996399660227e-06,1.556899315908885e-05,2.039953897801537e-06,1.633641249094641e-05,2.1405063253910608e-06
67,WASP-147b,5.5978077282490274e-05,1.8278181908197947e-05,5.924462206200049e-05,1.934478695413149e-05,6.270482482918655e-05,2.047462596769225e-05,6.633576695155925e-05,2.166021546688046e-05,7.012031064463575e-05,2.2895959554918528e-05,7.40452829875148e-05,2.4177556957875946e-05,7.810031032435392e-05,2.5501620428856303e-05,8.227704640076717e-05,2.686542471605883e-05,8.656864700942672e-05,2.8266735021994414e-05,9.096940360326203e-05,2.9703687369426758e-05
68,WASP-97b,3.0180189035202496e-05,1.2246231067826358e-05,3.19195077208127e-05,1.295199531932677e-05,3.376408757649339e-05,1.3700471450784239e-05,3.5701259970712576e-05,1.4486518904965248e-05,3.7721567816166306e-05,1.5306300274615067e-05,3.981775416861645e-05,1.6156870905679915e-05,4.198411369239507e-05,1.7035915741125933e-05,4.4216063594678777e-05,1.7941575218715595e-05,4.650985184604976e-05,1.8872326875512363e-05,4.886235386244944e-05,1.9826902847410833e-05
69,WASP-15b,3.4712392795128484e-05,1.1516745145044285e-05,3.6952070158431644e-05,1.225981674925554e-05,3.930462921417827e-05,1.3040339810388399e-05,4.175865573081192e-05,1.3854527358278121e-05,4.430547482109986e-05,1.46995012719605e-05,4.693831077779012e-05,1.5573013533154027e-05,4.965174296935518e-05,1.647326570542719e-05,5.244134247002161e-05,1.739878837669711e-05,5.5303422723043644e-05,1.834835843524244e-05,5.8234864276806026e-05,1.932094092131675e-05
70,HATS-58Ab,4.6785057933021756e-05,1.372975893063248e-05,5.013056034366539e-05,1.4711545501587363e-05,5.362061975683547e-05,1.5735754437376426e-05,5.7243368556932695e-05,1.6798903012778015e-05,6.098957676403309e-05,1.7898282555303747e-05,6.485187109345677e-05,1.9031729266816902e-05,6.88242231755101e-05,2.0197474034137013e-05,7.290160383455393e-05,2.139404097218033e-05,7.707974319132593e-05,2.2620177022480662e-05,8.135496016157759e-05,2.387480191707279e-05
71,WASP-139b,6.649958782734286e-05,1.5790674704474155e-05,7.005516277600708e-05,1.6634964560036966e-05,7.385452577795385e-05,1.7537143163064155e-05,7.786555139483913e-05,1.8489582160310178e-05,8.206447545545075e-05,1.9486638625111987e-05,8.643322605479834e-05,2.0524021289172785e-05,9.09577214593632e-05,2.159838637126726e-05,9.562674974360284e-05,2.2707071541073722e-05,0.00010043121056850641,2.38479158755291e-05,0.0001053635892663059,2.5019134977494797e-05
72,HAT-P-2b,1.2868800843169809e-05,3.7934434216780527e-06,1.3697918787078389e-05,4.037849411672417e-06,1.4568919314994991e-05,4.29460147918592e-06,1.5477556608616248e-05,4.562448049055586e-06,1.6420604687298154e-05,4.840438172144695e-06,1.7395544496153208e-05,5.127829285699475e-06,1.840036128802619e-05,5.4240274859494466e-06,1.943340932720754e-05,5.728547645696098e-06,2.0493319064225143e-05,6.040986051454467e-06,2.1578931895493328e-05,6.361001172012443e-06
73,TOI-163b,3.7054555389475534e-05,1.321195963799206e-05,3.950980289301782e-05,1.4087388598807357e-05,4.208378105194261e-05,1.5005151480788838e-05,4.476505741277574e-05,1.596117199392907e-05,4.754489772549775e-05,1.6952335904161223e-05,5.0416444821560547e-05,1.797619825881656e-05,5.3374185382360004e-05,1.903079326065089e-05,5.641359289429629e-05,2.011450696194975e-05,5.953088202766534e-05,2.1225989687275364e-05,6.272283555354092e-05,2.236409431994335e-05
74,TOI-1478b,2.809478268910748e-05,6.197931949711037e-06,2.9699538823248e-05,6.551953884151573e-06,3.1402857879284824e-05,6.927719581106236e-06,3.319273759956539e-05,7.322581247317586e-06,3.506022891628558e-05,7.734564647431072e-06,3.6998472742231504e-05,8.162156612391096e-06,3.9002082763967944e-05,8.604168878721819e-06,4.1066737366061645e-05,9.05964806377335e-06,4.3188902295647704e-05,9.527814483324876e-06,4.536563752298785e-05,1.0008019543491569e-05
75,WASP-136b,1.8368476950704342e-05,6.244879318298407e-06,1.9546800663447986e-05,6.645483538437148e-06,2.0785055804312663e-05,7.0664631297617295e-06,2.2077120202048895e-05,7.505736688314623e-06,2.341834597397774e-05,7.961724035919189e-06,2.480510663492615e-05,8.433192247150195e-06,2.6234503965002993e-05,8.919155990806446e-06,2.7704172353390845e-05,9.418811011090984e-06,2.921214461398694e-05,9.931488507871855e-06,3.0756757713021675e-05,1.0456623086139922e-05
76,HATS-4b,0.00011604249107468322,3.8752272648271443e-05,0.0001223897783724837,4.087194282824863e-05,0.00012915604436739925,4.3131530520802925e-05,0.0001362874788723655,4.5513065868332486e-05,0.00014374417416594524,4.800322172758504e-05,0.0001514957041946901,5.059183734875314e-05,0.00015951830084216052,5.327097539336643e-05,0.00016779299253595785,5.603430032399074e-05,0.0001763043427759187,5.887665713699311e-05,0.0001850395739987859,6.179377877803393e-05
77,L98-59b,3.000138671645642e-05,6.852152797399272e-06,3.036293767549814e-05,6.934729060917159e-06,3.0930028416789325e-05,7.0642494876241715e-06,3.165786094191385e-05,7.230482459459924e-06,3.2515170412652315e-05,7.426287258207284e-06,3.347947848032737e-05,7.646529951850838e-06,3.453420149887169e-05,7.88742292624244e-06,3.566682452851828e-05,8.14610783752138e-06,3.686771180356668e-05,8.420383929451842e-06,3.812931030476898e-05,8.708526133707562e-06
78,TOI-2076b,1.314105362200284e-05,2.5817458355727803e-06,1.3821305935154638e-05,2.7153910231761422e-06,1.4550791616139975e-05,2.8587088021889656e-06,1.532279767473634e-05,3.0103803107414392e-06,1.613237526851584e-05,3.169433278748026e-06,1.6975773673066404e-05,3.3351308233521605e-06,1.7850080085146638e-05,3.5069006831618255e-06,1.875298300420213e-05,3.6842887312019753e-06,1.9682612397263314e-05,3.866927573048203e-06,2.063742903169933e-05,4.054514804681087e-06
79,HAT-P-69b,2.2366856483605097e-05,7.685192537784652e-06,2.3998965997859885e-05,8.245981036114415e-06,2.569965108014086e-05,8.830331917654154e-06,2.7463542557443754e-05,9.436400348806585e-06,2.928644116807202e-05,1.006274347439543e-05,3.11649742838359e-05,1.0708202468323889e-05,3.309637030966828e-05,1.1371825017881264e-05,3.5078305861721426e-05,1.2052812814542529e-05,3.710879943237012e-05,1.2750485017545542e-05,3.9186135608786963e-05,1.346425221559463e-05
80,EPIC211945201b,2.395806607866213e-05,3.7470339035192656e-06,2.543996703039688e-05,3.978802740351761e-06,2.7001753194429512e-05,4.223065598942406e-06,2.863475150887389e-05,4.478466015174774e-06,3.033241918267273e-05,4.743980698611534e-06,3.208968311968588e-05,5.0188162186322596e-06,3.390251382547201e-05,5.302342363589812e-06,3.576764192906389e-05,5.594047804906287e-06,3.768236437787461e-05,5.89350978601807e-06,3.964440869351809e-05,6.200372892029418e-06
81,K2-34b,5.0867243699271184e-05,1.5611378220530172e-05,5.406797922036391e-05,1.6593697866137005e-05,5.743657478249036e-05,1.762753448805542e-05,6.095530821601916e-05,1.8707449075384042e-05,6.461077144835221e-05,1.982932663235517e-05,6.839253845303625e-05,2.098996736612643e-05,7.229230467828456e-05,2.2186822573653097e-05,7.63033136550837e-05,2.3417818665223326e-05,8.041996442322618e-05,2.4681236681801033e-05,8.463753618172934e-05,2.597562778904247e-05
82,WASP-61b,6.095303276043942e-05,2.053720696972895e-05,6.485740792452994e-05,2.185272741557031e-05,6.896082498052369e-05,2.3235312031060607e-05,7.324289915829186e-05,2.4678092474721064e-05,7.768815874020065e-05,2.617585578416354e-05,8.228453520328356e-05,2.772453565222075e-05,8.702238610886166e-05,2.9320883204310523e-05,9.189384300236919e-05,3.0962247283096946e-05,9.68923642510192e-05,3.264642378387215e-05,0.00010201242092654381,3.437154981747352e-05
83,KELT-21b,3.945930064693747e-05,1.391625207288706e-05,4.2389056869025816e-05,1.4949499632530646e-05,4.543908469596583e-05,1.6025163807341897e-05,4.860035798330168e-05,1.7140061314813675e-05,5.186578106551039e-05,1.829168970131847e-05,5.522962709094662e-05,1.9478029257693326e-05,5.8687167936379235e-05,2.069741249988157e-05,6.223442286769973e-05,2.194843552820985e-05,6.586798321036616e-05,2.3229896193289237e-05,6.9584887080433e-05,2.454074991696145e-05
84,HAT-P-16b,3.6621312135813724e-05,1.274855718523069e-05,3.893493390412475e-05,1.3553971783946359e-05,4.136911546532445e-05,1.4401355480005696e-05,4.3911213954247e-05,1.528630705782817e-05,4.655165742539663e-05,1.6205494345860936e-05,4.928299763828028e-05,1.7156324473605448e-05,5.209929787752063e-05,1.813673076045781e-05,5.4995724915317476e-05,1.9145030670282463e-05,5.7968269550729954e-05,2.0179828525959148e-05,6.101355053098333e-05,2.1239947250757346e-05
85,WASP-174b,7.040998457995661e-05,1.6989908216290127e-05,7.501612120710853e-05,1.810136760651531e-05,7.984944892803993e-05,1.9267648139706216e-05,8.488756216187703e-05,2.0483343355900536e-05,9.011338721612416e-05,2.174433337820659e-05,9.551355343618548e-05,2.3047391871670165e-05,0.00010107733685694107,2.438993114671587e-05,0.00010679595379441645,2.5769831703028263e-05,0.00011266207549424263,2.718532511437046e-05,0.00011866948653485499,2.8634911601378254e-05
86,WASP-130b,3.640990465780194e-05,7.16253208755405e-06,3.8501784687953364e-05,7.5740453277037315e-06,4.072091053000024e-05,8.010590278847273e-06,4.3051904953732906e-05,8.469141942544564e-06,4.548329363835724e-05,8.94744309808483e-06,4.8006275294627454e-05,9.443762361735344e-06,5.0613933227065623e-05,9.956739085788672e-06,5.330071382650332e-05,1.0485280767964337e-05,5.606207200277822e-05,1.1028493301166085e-05,5.889422416541993e-05,1.1585632380007648e-05
87,KOI-12b,2.936632168059806e-05,6.25477066554254e-06,3.139007382587197e-05,6.685812240659218e-06,3.350605911936318e-05,7.136498672770068e-06,3.570606673964328e-05,7.605081128447159e-06,3.798376947228028e-05,8.090211966141974e-06,4.0334157920890446e-05,8.590824228068867e-06,4.275317145642651e-05,9.106053035618768e-06,4.52374500475025e-05,9.635182731380549e-06,4.7784162824210835e-05,1.0177610364727689e-05,5.039088677412809e-05,1.0732819855124364e-05
88,WASP-37b,8.365732634062836e-05,2.62651823517976e-05,8.863173177480466e-05,2.7826954303347063e-05,9.389206591279657e-05,2.94784968688264e-05,9.940537293119974e-05,3.120946318742698e-05,0.00010514694342030521,3.301209545501855e-05,0.00011109773408219,3.4880414808608406e-05,0.0001172427090150817,3.6809700553439125e-05,0.0001235697397241858,3.8796144808702585e-05,0.00013006885540791537,4.0836617126256015e-05,0.00013673171940998383,4.2928500116718817e-05
89,HD191939c,1.1669946933082534e-05,1.5603748920423638e-06,1.2299844613143607e-05,1.644597770703168e-06,1.2972253749870263e-05,1.7345048062830648e-06,1.3681630947309214e-05,1.829354797822721e-06,1.4423871262495912e-05,1.928598878221723e-06,1.5195849758348562e-05,2.0318192158147175e-06,1.5995128948947317e-05,2.138689897223447e-06,1.6819766115737408e-05,2.248951163832679e-06,1.766818283180747e-05,2.362391966034774e-06,1.8539074412616436e-05,2.4788378559927714e-06
90,WASP-83b,5.654435910027409e-05,1.5792588061117336e-05,5.971405560264077e-05,1.6677870199550818e-05,6.308459898384834e-05,1.76192479781395e-05,6.66309424302635e-05,1.860972593321117e-05,7.033445530732938e-05,1.9644100611378875e-05,7.418089182555827e-05,2.0718393226985384e-05,7.81590912399786e-05,2.182948663358859e-05,8.226011960362696e-05,2.297488561952816e-05,8.647668721895183e-05,2.4152554204693017e-05,9.08027434315572e-05,2.5360802468215786e-05
91,WASP-46b,9.500443378694732e-05,4.4779920448320596e-05,0.00010043444568479797,4.7339332584437064e-05,0.00010619761683911615,5.005577786528754e-05,0.00011225341079129491,5.2910149610064395e-05,0.00011857160044298787,5.588820040940598e-05,0.00012512901609261222,5.8979009326758786e-05,0.00013190746153612348,6.217399966167743e-05,0.00013889233620264382,6.546628949953597e-05,0.00014607169869355362,6.885025031481286e-05,0.00015343561459397968,7.232119956491521e-05
92,XO-4b,3.4893935772491314e-05,1.0474863783526663e-05,3.7176032925940726e-05,1.1159930007612563e-05,3.9570738989176996e-05,1.1878800472026053e-05,4.2066942900055275e-05,1.2628139730080454e-05,4.4656178165611856e-05,1.3405406212343832e-05,4.7331814902150206e-05,1.4208609683920522e-05,5.0088535868672114e-05,1.5036153954127886e-05,5.292198608590779e-05,1.588673169509874e-05,5.5828532106561566e-05,1.6759252176749358e-05,5.8805092590874716e-05,1.765279040699934e-05
93,WASP-170b,8.958442555598549e-05,2.8056563980216495e-05,9.470465497308821e-05,2.9660146783173155e-05,0.00010013903689254926,3.136211766784445e-05,0.00010584934746297951,3.315050546931625e-05,0.00011180708404367424,3.5016383567167935e-05,0.00011799039876581444,3.695290952058965e-05,0.00012438213351980836,3.895470965445255e-05,0.00013096852069815866,4.10174721505114e-05,0.0001377383001597011,4.313767049320235e-05,0.00014468210424848344,4.5312370866329816e-05
94,HD191939b,1.3887373822859038e-05,2.7679498910137885e-06,1.4636959455366209e-05,2.917352902430426e-06,1.5437134220270855e-05,3.076839042975163e-06,1.628130141132462e-05,3.245093495852967e-06,1.716457609821916e-05,3.4211426254083818e-06,1.8083239569149135e-05,3.6042452398172644e-06,1.903439118726066e-05,3.793823201156205e-06,2.0015719094671494e-05,3.989415723472811e-06,2.10253449448308e-05,4.190648425750412e-06,2.206171614782136e-05,4.3972118548737586e-06
95,HD86226c,9.158888635873012e-06,2.7346557374566614e-06,9.709814937534677e-06,2.8991509979246086e-06,1.0291815934293143e-05,3.072924523105082e-06,1.0901369919523513e-05,3.2549248038455763e-06,1.1535831866523677e-05,3.4443620895841796e-06,1.219315980894466e-05,3.640626691174762e-06,1.2871738777344123e-05,3.843236411963679e-06,1.3570263934816601e-05,4.051801654493002e-06,1.4287660856914553e-05,4.266001617724886e-06,1.502302981382513e-05,4.4855676608457225e-06
96,TOI-481b,2.283393245068952e-05,4.45353874064468e-06,2.4175007837961723e-05,4.715102586654983e-06,2.5594748588619775e-05,4.992009354614555e-06,2.7083927688933476e-05,5.2824594043082585e-06,2.8635639250587427e-05,5.58510580869155e-06,3.024457032716273e-05,5.898912328704221e-06,3.190653328353202e-05,6.223062206421998e-06,3.361815597826317e-05,6.556897738116479e-06,3.537667079432437e-05,6.899879126724805e-06,3.7179767441554924e-05,7.251555772388409e-06
