,Planet Name,Noise Estimate 1.1-1.1425um,Noise Estimate 1.1425-1.185um,Noise Estimate 1.185-1.2275um,Noise Estimate 1.2275-1.27um,Noise Estimate 1.27-1.3125um,Noise Estimate 1.3125-1.355um,Noise Estimate 1.355-1.3975um,Noise Estimate 1.3975-1.44um,Noise Estimate 1.44-1.4825um,Noise Estimate 1.4825-1.525um,Noise Estimate 1.525-1.5675um,Noise Estimate 1.5675-1.61um,Noise Estimate 1.61-1.6525um,Noise Estimate 1.6525-1.695um,Noise Estimate 1.695-1.7375um,Noise Estimate 1.7375-1.78um,Noise Estimate 1.78-1.8225um,Noise Estimate 1.8225-1.865um,Noise Estimate 1.865-1.9075um,Noise Estimate 1.9075-1.95um
59,HAT-P-35b,8.7729139728012e-05,9.04362750317262e-05,9.322431262248957e-05,9.608800634452185e-05,9.90228778211252e-05,0.00010202507230026545,0.0001050912461095866,0.00010821847791853897,0.0001114041981269669,0.00011464613219502091,0.0001179422547969538,0.00012129075245269096,0.00012468999285454902,0.0001281384995223533,0.0001316349307302055,0.0001351780618812815,0.0001387667706839513,0.00014240002461777444,0.00014607687028222224,0.00014979642430190855
60,TOI-561b,3.350885387074919e-05,3.438611968917996e-05,3.529820299868673e-05,3.624232844667016e-05,3.721615225368298e-05,3.821767849491341e-05,3.924519419514726e-05,4.029721849499207e-05,4.137246246019167e-05,4.24697970253435e-05,4.35882272152424e-05,4.472687125495682e-05,4.5884943519416916e-05,4.7061740522513774e-05,4.825662933042689e-05,4.946903792206989e-05,5.0698447123848954e-05,5.1944383825292705e-05,5.320641524300844e-05,5.4484144047464795e-05
61,WASP-53b,9.005943325069507e-05,9.215971579023321e-05,9.436166097140806e-05,9.665630278084256e-05,9.903611005289791e-05,0.00010149470336374041,0.00010402663640973033,0.00010662722542304745,0.00010929241478386301,0.00011201867019793342,0.00011480289307492716,0.00011764235136325994,0.00012053462326938835,0.00012347755114660878,0.00012646920347158795,0.0001295078432990287,0.00013259190194023614,0.00013571995688099148,0.0001388907131604555,0.00014210298759181032
62,KELT-20b,1.5601172500997344e-05,1.6225642479483014e-05,1.6862681283883267e-05,1.7511831024533888e-05,1.817268716300975e-05,1.884488951507271e-05,1.9528115095393052e-05,2.022207237298926e-05,2.0926496618348017e-05,2.1641146103458414e-05,2.2365798974211786e-05,2.310025065730778e-05,2.384431169544827e-05,2.459780592827013e-05,2.5360568954352433e-05,2.6132446823249143e-05,2.6913294916964745e-05,2.7702976988382475e-05,2.850136433047288e-05,2.9308335055063563e-05
63,KELT-6b,3.202139879842707e-05,3.30105124811164e-05,3.4029134802434815e-05,3.5075355263191714e-05,3.6147542832095454e-05,3.7244293487156525e-05,3.8364389257894934e-05,3.950676592997146e-05,4.067048734559405e-05,4.185472477705618e-05,4.305874023916379e-05,4.4281872886910496e-05,4.5523527849760637e-05,4.678316700520373e-05,4.8060301307033954e-05,4.935448436863219e-05,5.06653070658991e-05,5.199239297370721e-05,5.33353944876915e-05,5.469398951264941e-05
64,piMenc,4.834547282479662e-06,4.982226735722724e-06,5.134396437236367e-06,5.2907606664017355e-06,5.451067187399668e-06,5.61509906488708e-06,5.782668277446394e-06,5.953610684399535e-06,6.12778202258378e-06,6.3050546949382975e-06,6.4853151735847385e-06,6.668461884013899e-06,6.8544034690681054e-06,7.04305735507392e-06,7.234348560113257e-06,7.428208697676767e-06,7.6245751389990085e-06,7.823390305060732e-06,8.024601065167685e-06,8.228158223611101e-06
65,HATS-24b,0.0001082923119308932,0.00011176896936539997,0.00011534281279022729,0.00011900793548528141,0.00012275927779818483,0.00012659246971669032,0.00013050370771095662,0.0001344896574376812,0.0001385473761722205,0.0001426742504410979,0.00014686794547628688,0.00015112636394423701,0.0001554476120111782,0.00015982997125612688,0.00016427187527891577,0.00016877189010354785,0.00017332869766943933,0.00017794108185031476,0.0001826079165541798,0.00018732815554610332
66,HD191939d,1.4357582985534942e-05,1.4735687984557543e-05,1.5128647165638505e-05,1.553528353109691e-05,1.5954602797715938e-05,1.638575798737621e-05,1.6828021968963712e-05,1.7280765948633184e-05,1.7743442460177132e-05,1.8215571795463203e-05,1.869673109020592e-05,1.918654547796712e-05,1.968468086878284e-05,2.019083801412311e-05,2.070474759795843e-05,2.1226166152112905e-05,2.1754872638180888e-05,2.229066557184255e-05,2.2833360591166582e-05,2.3382788390387056e-05
67,WASP-147b,7.807059529913509e-05,8.030666680418889e-05,8.26186901097088e-05,8.500119644689115e-05,8.744954289801318e-05,8.995975477510159e-05,9.25284029814055e-05,9.515250763186661e-05,9.782946160283415e-05,0.00010055696936284109,0.00010333299763277082,0.00010615573528540548,0.00010902356052192548,0.00011193501382478807,0.00011488877552974825,0.000117883647117312,0.00012091853551884368,0.0001239924398812412,0.00012710444034847132,0.00013025368850682129
68,WASP-97b,4.209878578759957e-05,4.3288543193926874e-05,4.4519659157004165e-05,4.578910561485757e-05,4.709431401123065e-05,4.843308736362382e-05,4.9803531885922144e-05,5.120400328090935e-05,5.2633064160512395e-05,5.408944999405616e-05,5.557204165501625e-05,5.707984311914815e-05,5.8611963218033734e-05,6.016760061039695e-05,6.174603132547358e-05,6.334659837662246e-05,6.49687030522435e-05,6.661179757408684e-05,6.827537887687273e-05,6.995898331255217e-05
69,WASP-15b,4.833827780706518e-05,4.987946575575771e-05,5.1464236877234015e-05,5.3089910837397956e-05,5.475419313167788e-05,5.6455103244514243e-05,5.819091846817335e-05,5.9960129534732037e-05,6.176140525636036e-05,6.35935641042413e-05,6.545555118219063e-05,6.734641943140922e-05,6.926531418107412e-05,7.121146036513027e-05,7.31841518791483e-05,7.518274266669264e-05,7.720663921246022e-05,7.925529418666738e-05,8.132820103705088e-05,8.342488936515416e-05
70,HATS-58Ab,6.503844494665387e-05,6.73502238072063e-05,6.971686051054507e-05,7.213563042505656e-05,7.460417328878837e-05,7.7120427716051e-05,7.968257964328522e-05,8.228902135576833e-05,8.493831863081728e-05,8.762918416839783e-05,9.036045593700952e-05,9.31310793952024e-05,9.594009279364933e-05,9.878661494436496e-05,0.00010166983497994267,0.00010458900372876632,0.00010754342641084775,0.0001105324564194268,0.00011355549000037562,0.00011661196167802118
71,WASP-139b,9.285772650378258e-05,9.527821881302455e-05,9.779550165281455e-05,0.00010040182612023327,0.00010309064977404818,0.00010585640243396809,0.00010869430463933107,0.00011160022548725041,0.00011457057025166061,0.00011760219076027798,0.00012069231333227219,0.00012383848038961747,0.00012703850280611776,0.00013029042075577088,0.00013359247133917454,0.00013694306165338158,0.00014034074626249348,0.00014378420824834862,0.00014727224319102984,0.00015080374556052545
72,HAT-P-2b,1.7920684464351328e-05,1.8491186964017357e-05,1.907786394815194e-05,1.9679718134008937e-05,2.029589591329114e-05,2.0925660589442302e-05,2.156837145017719e-05,2.222346724169017e-05,2.2890452999176744e-05,2.356888946237069e-05,2.4258384500760702e-05,2.4958586114921507e-05,2.5669176684104953e-05,2.6389868206878574e-05,2.7120398338801063e-05,2.786052707419196e-05,2.8610033951772894e-05,2.936871568900202e-05,3.0136384169254657e-05,3.0912864721018766e-05
73,TOI-163b,5.157774697710365e-05,5.3269292070246915e-05,5.5006477985885804e-05,5.67866338246703e-05,5.8607467041356276e-05,6.0466993550476944e-05,6.236348298314031e-05,6.42954153905188e-05,6.626144668848922e-05,6.82603808442356e-05,7.029114731144457e-05,7.235278258718975e-05,7.444441503205374e-05,7.656525229367915e-05,7.871457082238657e-05,8.08917070793929e-05,8.309605012327705e-05,8.532703532555415e-05,8.75841390166147e-05,8.986687390246733e-05
74,TOI-1478b,3.919481660021059e-05,4.029194106396709e-05,4.142784232809564e-05,4.259964823168966e-05,4.3804923931495936e-05,4.504158806224254e-05,4.630784756746703e-05,4.760214653141442e-05,4.8923125627333256e-05,5.0269589698989905e-05,5.1640481633058726e-05,5.303486114112296e-05,5.445188740554844e-05,5.589080479021959e-05,5.7350931000392086e-05,5.883164721327989e-05,6.033238980489187e-05,6.185264337783463e-05,6.339193485567877e-05,6.494982845659981e-05
75,WASP-136b,2.5581120001205056e-05,2.6391740628767003e-05,2.7225522342675055e-05,2.80810259909444e-05,2.895702026227585e-05,2.9852442923609697e-05,3.076637051660961e-05,3.1697994433455325e-05,3.264660185582265e-05,3.361156043866775e-05,3.459230590475504e-05,3.5588331921520046e-05,3.659918178226942e-05,3.762444152485203e-05,3.8663734203862447e-05,3.971671509486419e-05,4.078306765653894e-05,4.186250011295608e-05,4.2954742546164167e-05,4.40595444110557e-05
76,HATS-4b,0.000161987846661639,0.00016631544162330918,0.0001708088757468807,0.00017545520314349872,0.0001802434790727854,0.00018516437306364958,0.00019020986874701315,0.00019537302859330816,0.0002006478077777898,0.00020602890561968707,0.00021151164603759574,0.0002170918806156133,0.0002227659094381791,0.00022853041599945218,0.0002343824133443774,0.00024031919923577473,0.0002463383186230599,0.00025243753205460203,0.00025861478895700693,0.0002648682049220295
77,L98-59b,4.2343391407453836e-05,4.251385822759014e-05,4.277274928373735e-05,4.310857702299158e-05,4.3511939299134984e-05,4.397506949415755e-05,4.449149718922967e-05,4.505578920858763e-05,4.5663349851409005e-05,4.63102652315267e-05,4.6993180851490876e-05,4.770920447636712e-05,4.8455828452336825e-05,4.923086710452235e-05,5.003240592708774e-05,5.085876006804164e-05,5.170844019460968e-05,5.258012426025678e-05,5.34726340219632e-05,5.4384915404851184e-05
78,TOI-2076b,1.8357547642986468e-05,1.8819577100148096e-05,1.930123537287733e-05,1.980089763962564e-05,2.0317194466104615e-05,2.0848961955516922e-05,2.1395203155968608e-05,2.195505787544104e-05,2.2527778847359558e-05,2.311271274360249e-05,2.37092849238769e-05,2.431698709140522e-05,2.4935367228616437e-05,2.5564021335844524e-05,2.6202586606571797e-05,2.6850735755346763e-05,2.7508172276785134e-05,2.817462646140377e-05,2.8849852030324767e-05,2.95336232788961e-05
79,HAT-P-69b,3.10823116197172e-05,3.221089190739367e-05,3.3365406492019024e-05,3.454462940168692e-05,3.5747495522174124e-05,3.697307193823758e-05,3.8220535339970565e-05,3.948915403938245e-05,4.077827352821417e-05,4.208730478252528e-05,4.341571471732355e-05,4.4763018338559456e-05,4.612877224589595e-05,4.751256921855581e-05,4.891403367579736e-05,5.033281784843214e-05,5.176859853208204e-05,5.322107431925017e-05,5.46899632277537e-05,5.617500065904617e-05
80,EPIC211945201b,3.3384456542532793e-05,3.440210042622644e-05,3.5450797363091516e-05,3.6528495773528696e-05,3.763344604696732e-05,3.87641436798186e-05,3.9919284908269816e-05,4.109773174626776e-05,4.229848418053299e-05,4.352065786723658e-05,4.476346609793891e-05,4.6026205107786444e-05,4.7308242021950077e-05,4.860900490078136e-05,4.992797446672181e-05,5.126467718812605e-05,5.261867946503901e-05,5.3989582715374706e-05,5.53770192011071e-05,5.67806484660139e-05
81,K2-34b,7.086241914560427e-05,7.306230355768779e-05,7.53272613688595e-05,7.765311242006761e-05,8.003628654758819e-05,8.247370922225586e-05,8.496271223845946e-05,8.750096327524374e-05,9.008640983040332e-05,9.271723421198634e-05,9.539181711682518e-05,9.810870793647193e-05,0.00010086660037721556,0.00010366431231032403,0.00010650076901430588,0.00010937498915576054,0.00011228607299563658,0.00011523319241496909,0.00011821558243688554,0.00012123253398586562
82,WASP-61b,8.488906790718631e-05,8.757487409242055e-05,9.033762024990489e-05,9.317251322012586e-05,9.607545263024835e-05,9.904290163624833e-05,0.00010207178588048744,0.0001051594137263194,0.00010830341271176863,0.00011150167849150377,0.00011475233348498897,0.00011805369313481715,0.0001214042381810148,0.0001248025917278272,0.00012824750015611285,0.00013173781714269424,0.00013527249020616613,0.0001388505493196888,0.00014247109722469173,0.00014613330115194632
83,KELT-21b,5.481796661113462e-05,5.684497313473336e-05,5.8917331226336274e-05,6.103299019247676e-05,6.319016362484602e-05,6.538728270295038e-05,6.762295932795437e-05,6.989595673890214e-05,7.22051658833432e-05,7.454958625664147e-05,7.692831024316772e-05,7.934051022516871e-05,8.17854278965867e-05,8.426236534675205e-05,8.677067757483375e-05,8.93097661686612e-05,9.18790739371638e-05,9.447808032851143e-05,9.710629749932173e-05,9.97632669262945e-05
84,HAT-P-16b,5.10134241066098e-05,5.26039031495241e-05,5.4241088837456344e-05,5.592200113714962e-05,5.764409396756748e-05,5.9405173929901004e-05,6.120333682547551e-05,6.303691757758791e-05,6.490445036380726e-05,6.68046366048678e-05,6.873631905599228e-05,7.069846067992919e-05,7.269012729777902e-05,7.4710473247585e-05,7.675872945509214e-05,7.883419345230005e-05,8.093622097905228e-05,8.306421887909721e-05,8.521763906082362e-05,8.739597333849373e-05
85,WASP-174b,9.802681060387936e-05,0.00010119842538403167,0.00010445755897417872,0.00010779896370417863,0.0001112181411910771,0.00011471120338289664,0.0001182747638057567,0.00012190585161323645,0.00012560184303648698,0.00012936040624654223,0.0001331794566513763,0.00013705712038230831,0.00014099170426028172,0.00014498167092886344,0.00014902561813680908,0.00015312226137603733,0.00015727041925038622,0.00016146900108035523,0.00016571699634931346,0.000170013465674585
86,WASP-130b,5.0790951785048975e-05,5.222161071889464e-05,5.3702288710148936e-05,5.522930877941288e-05,5.679955258178914e-05,5.841035343710072e-05,6.005941315990817e-05,6.174473674170902e-05,6.346458057299873e-05,6.521741104064382e-05,6.700187115213676e-05,6.881675342563778e-05,7.066097771221393e-05,7.25335729311171e-05,7.443366193254759e-05,7.636044887747816e-05,7.831320865660356e-05,8.029127797149293e-05,8.229404777868694e-05,8.432095685759013e-05
87,KOI-12b,4.084958855668431e-05,4.224611182114673e-05,4.367785702747866e-05,4.5142922012647535e-05,4.663966683786461e-05,4.816666597720411e-05,4.972267077835579e-05,5.1306579702077194e-05,5.291741451501698e-05,5.45543010841449e-05,5.6216453760904175e-05,5.790316258997127e-05,5.961378275864802e-05,6.134772583720361e-05,6.310445246103134e-05,6.488346618140779e-05,6.668430826949481e-05,6.850655330262161e-05,7.034980539625095e-05,7.221369497179227e-05
88,WASP-37b,0.00011664173703772745,0.00012005054478824989,0.00012357117771370668,0.00012719579289451004,0.00013091772266987954,0.00013473125125260612,0.0001386314407694711,0.0001426139944342614,0.0001466751479259155,0.00015081158241047615,0.0001550203543306049,0.0001592988383009128,0.00016364468033261195,0.0001680557592629717,0.00017253015475006476,0.00017706612055732966,0.0001816620621282068,0.00018631651766156082,0.00019102814206058857,0.00019579569325341137
89,HD191939c,1.629343648745782e-05,1.6722521925680382e-05,1.7168464356628313e-05,1.762992808633562e-05,1.810578477095363e-05,1.859507323308859e-05,1.9096968301495722e-05,1.961075640115396e-05,2.0135816250202018e-05,2.067160346077217e-05,2.1217638153180974e-05,2.1773494917210868e-05,2.233879461706898e-05,2.291319765611695e-05,2.3496398406058825e-05,2.408812057155544e-05,2.468811331127595e-05,2.5296147974480765e-05,2.5912015341455023e-05,2.65355232786936e-05
90,WASP-83b,7.890550209448268e-05,8.107002222231258e-05,8.33137714389101e-05,8.563074166264923e-05,8.80158458396006e-05,9.046474070881567e-05,9.297368914935732e-05,9.553945218546879e-05,9.815920346272743e-05,0.00010083046092648541,0.00010355103179654624,0.00010631896791167729,0.00010913252922992982,0.00011199015379420875,0.00011489043286109922,0.00011783209018201582,0.00012081396464575348,0.00012383499565913898,0.0001268942107712546,0.00012999071514630805
91,WASP-46b,0.000132538771307274,0.00013625125182073757,0.00014009479254401867,0.0001440596938296924,0.00014813773256038172,0.00015232187911440686,0.00015660607735503123,0.00016098507188263013,0.000165454271125213,0.0001700096378853853,0.00017464760112480715,0.0001793649843234887,0.0001841589468838002,0.0001890269358818985,0.0001939666460878935,0.00019897598663976427,0.00020405305310676412,0.00020919610394541684,0.00021440354055673048,0.0002196738903123065
92,XO-4b,4.858055658402795e-05,5.0151904817132475e-05,5.176663433239832e-05,5.342214264198534e-05,5.51161989147232e-05,5.684687504635136e-05,5.861249171308603e-05,6.04115757367968e-05,6.22428260821252e-05,6.410508650686395e-05,6.599732338853153e-05,6.791860761325177e-05,6.986809967891858e-05,7.184503736123622e-05,7.384872543806688e-05,7.587852707814112e-05,7.793385658428648e-05,8.001417324573344e-05,8.211897610380304e-05,8.424779947393678e-05
93,WASP-170b,0.00012497742703340613,0.00012847811032711697,0.0001321023768383867,0.00013584108028521537,0.00013968646667952971,0.00014363190743995764,0.00014767169193270023,0.00015180086457897358,0.00015601509575622455,0.00016031057858939456,0.00016468394576807952,0.0001691322019929317,0.00017365266872257406,0.00017824293867761072,0.00018290083814164498,0.0001876243955364505,0.00019241181507916058,0.0001972614545814512,0.00020217180664449183,0.00020714148265341587
94,HD191939b,1.9389380659383138e-05,1.989999736712921e-05,2.0430674094072356e-05,2.0979821348715732e-05,2.1546096388635822e-05,2.212835540145253e-05,2.272561642369937e-05,2.3337030292725902e-05,2.3961857675825085e-05,2.459945074504474e-05,2.5249238437929128e-05,2.591071451132622e-05,2.6583427789192514e-05,2.7266974147542437e-05,2.79609898851166e-05,2.8665146207218445e-05,2.9379144609720104e-05,3.0102712995557747e-05,3.0835602390815024e-05,3.157758415436574e-05
95,HD86226c,1.2767867974251524e-05,1.3145640941063428e-05,1.3535545737254168e-05,1.3936745682905561e-05,1.4348528849999846e-05,1.4770284412807652e-05,1.5201484220705666e-05,1.5641668296666495e-05,1.609043331916168e-05,1.6547423394588343e-05,1.7012322605018632e-05,1.748484894420395e-05,1.79647493482083e-05,1.8451795595895947e-05,1.8945780905739994e-05,1.94465170938955e-05,1.9953832187636327e-05,2.0467568410517018e-05,2.0987580472762052e-05,2.1513734113670222e-05
96,TOI-481b,3.18426682438515e-05,3.276102535886418e-05,3.371020515024799e-05,3.468800787315592e-05,3.5692565109384604e-05,3.67222766186944e-05,3.777576119081381e-05,3.885181800983928e-05,3.994939599925652e-05,4.1067569287869556e-05,4.220551741526594e-05,4.336250924001875e-05,4.453788976485593e-05,4.573106927781753e-05,4.694151434582164e-05,4.816874030014573e-05,4.941230493137571e-05,5.0671803170919715e-05,5.19468625819979e-05,5.323713951849934e-05
