planet_ID,star_distance,star_mass_kg,star_radius_m,star_temperature,planet_mass_kg,planet_orbital_period,planet_distance,planet_radius_m,planet_surface_gravity
201,365.226,2.1063474311538294e+30,1363572000.0,6014.9,6.49121289726e+26,4.1394473,0.05143246268143574,79684581.29009598,6.525106902691968
202,707.559,2.3264395487167196e+30,925281000.0,6133.0,2.3535200000000002e+25,13.121632,0.11473425257114972,11255671.0,11.857291057607709
203,262.041,2.769109296180873e+30,1182690000.0,6647.0,2.0826294190520002e+27,0.67249,0.01677527563900012,98101349.55556,13.812503560371551
204,343.975,1.498624751347707e+30,570474000.0,4927.6,3.36842869532e+26,4.2101995,0.04643710773752343,53865554.478851005,7.409953059589703
205,1402.73,5.887363481557617e+30,1467927000.0,9669.0,8.340222176779999e+26,2.6926692,0.05439112357633309,86749290.51208499,7.073854534324418
206,875.519,2.067946265525973e+30,1106163000.0,5920.0,6.5481e+25,5.868075,0.06451303170854557,20623745.0,9.82631338037513
207,632.766,2.465628239665583e+30,1092249000.0,6050.0,3.35946e+25,15.13589954,0.12866249054840323,13912288.999999998,11.078543337992471
208,698.996,2.0460737569482944e+30,913196760.57,5916.0,5.71640898374e+26,3.8300938,0.04836662463939735,74113169.559976,6.642673202517738
209,298.532,1.908873475870129e+30,633087000.0,5653.0,1.260272e+26,76.13602028,0.34683514109001284,30341374.0,8.737841604282865
210,414.522,1.8460397239560707e+30,1732293000.0000002,5710.5,8.384933116039999e+26,1.84051,0.028672895168420334,86798563.22559698,7.103704671696249
211,115.716,1.5138427142286462e+30,625490651.7,4985.0,5.9834994726e+25,19.9706574,0.13153890973797128,19618406.293584995,9.922889977988065
212,130.959,1.6790077272697963e+30,710316657.0,5409.22,3.8851849322e+25,52.7991894,0.2603363511978115,15014909.631935999,10.999593056359549
213,646.647,1.8492211797491874e+30,598302000.0,5170.0,4.28948e+26,3.79701816,0.046497399752094194,68372958.0,5.856609626099033
214,552.798,2.386091844837661e+30,1210518000.0,5923.0,3.6251799999999996e+25,24.310856,0.1745419473540675,14611399.0,10.83817957451635
215,283.856,2.0905395726817795e+30,1057679667.0,6002.18,9.1808723604e+25,5.5764964,0.06257864573335802,24886700.356789995,9.461493161742963
216,861.527,1.710032488800324e+30,556560000.0,5100.0,1.2906400000000001e+26,36.277108,0.20396727330558187,18875969.999999996,23.120484559370947
217,413.058,2.656291891142142e+30,1217475000.0,6495.7,4.31128902594e+26,3.587158,0.050507749138704816,62435389.225066,7.059206065189882
218,909.511,5.919575721462926e+30,1864476000.0,9714.0,1.9130124587599998e+26,2.89453,0.05718050353239419,38722427.863182,8.143348245589989
219,848.254,2.386091844837661e+30,834840000.0,6080.0,2.2776e+27,331.60059,0.9960034812179984,70470288.0,29.273572699533666
220,1174.46,1.829337081042207e+30,619173000.0,5486.0,1.804998e+25,3.81371974,0.04646590070750251,9647717.999999998,12.377641263294391
221,631.098,3.063642508278022e+30,1690015311.0,7042.0,2.580097534612e+27,3.5620305,0.052720177453702215,102620771.31851998,15.637810372879281
222,760.43,1.7299165875073044e+30,584388000.0,5387.0,3.94784e+25,17.44490636,0.12567765838528075,15310509.0,10.74955912311883
223,1145.28,2.1275985616469148e+30,758313000.0,5970.0,2.3535200000000004e+29,3.12082923,0.04275108719177779,98504599.0,1548.1578754052925
224,1083.39,2.4283455545899945e+30,1495755000.0,6274.0,3.9803454668640006e+27,3.3379425,0.04672204123825139,115341809.73669,19.096668656622988
225,128.23,1.4433204454734952e+30,564968925.9,4719.0,5.73479878166e+26,3.712964,0.04217293488522895,74251920.313723,6.639160570356018
226,42.409,9.910234795559086e+29,320031739.8,3546.0,2.5629185582e+25,27.2695221,0.14057629012763748,11876633.855000997,11.597341295410828
227,138.671,1.829337081042207e+30,681786000.0,5477.0,3.9060840000000004e+25,2.369172,0.03382981096802469,10696383.0,21.791044932254664
228,697.116,4.4476140173940887e+30,2476692000.0,8542.0,7.933474323580001e+27,2.99041,0.05312455023465785,151255381.056717,22.133603220681294
229,60.6679,1.500586649749599e+30,568386204.3000001,4935.0,4.8938377436e+25,2.5735943,0.033461558286738365,17326050.680388,10.40544775852097
230,331.553,1.5310756004374993e+30,500904000.0,4712.0,1.687322e+25,16.75255007,0.11745101093875396,9298163.0,12.457016119790033
231,1097.23,2.1872508577678563e+30,800054999.9999999,5998.0,1.97392e+25,37.3331536,0.22568355498658843,10137095.0,12.260632701638578
232,914.699,1.8889893771631484e+30,598302000.0,5545.0,6.19452427516e+26,3.90512,0.04771299647916713,77601209.99999999,6.565704624329226
233,184.015,1.9422787616978561e+30,820926000.0,5771.0,1.8596676503600003e+26,3.7795364,0.04711529925539241,38106269.501834,8.174342586568411
234,238.68,1.737313472226301e+30,1140948000.0,5522.0,8.4114373954e+25,0.98656,0.018541326851920226,23618906.598034,9.624119509815838
235,33.3631,8.621745199346748e+29,239237316.0,3384.0,3.3388306379999996e+25,7.8517064,0.05851584860826498,13765783.997777,11.246123711923232
236,317.499,1.749800686214285e+30,549603000.0,5098.0,3.2266000000000002e+25,10.381227,0.08925500600724794,13562733.999999998,11.195951511705163
237,495.358,1.9287575745771094e+30,653958000.0,5574.0,3.9858e+25,49.567416,0.26143315580627446,15380420.0,10.754481590891158
238,587.158,2.1549391973690127e+30,864045486.0,6054.0,1.267152918096e+27,4.0478229,0.05105736772361694,90692870.18917699,9.833159939219957
239,878.082,1.94864167328409e+30,667872000.0,5718.0,3.5492600000000003e+25,4.46975774,0.052751795931812014,14401666.0,10.922516594494981
240,306.738,1.749800686214285e+30,619173000.0,5194.0,8.541000000000001e+25,4.778,0.053206442509879916,11745047.999999998,39.519323144370446
241,695.78,1.221162037990501e+30,521775000.0,3901.0,8.8441373618e+25,1.1471548,0.018229364463808507,24331864.009626,9.534876801240234
242,1479.14,2.306555450009739e+30,869625000.0,6159.0,2.5433200000000004e+25,38.1312831,0.23297689007815536,11884869.999999998,11.492711452608948
243,167.598,1.8786496458355185e+30,712549853.9999999,5731.0,4.621848459800001e+25,2.2264788,0.032743622125632296,16738983.125072,10.528534549273955
244,585.187,1.908873475870129e+30,647001000.0,5593.0,5.010720000000001e+25,2.75235975,0.037919835465946905,17617572.0,10.304297590235851
245,1364.53,2.0878303642329535e+30,751356000.0,5816.0,6.39626e+25,56.7771,0.29386721581191594,20414012.0,9.796698563827949
246,586.531,2.1275985616469148e+30,800054999.9999999,5960.0,2.39148e+25,12.691112,0.10891815553762424,11395492.999999998,11.754681975214694
247,311.222,1.0936254288839282e+30,368721000.0,3974.0,3.522688e+25,10.9129343,0.0788959102878461,15869796.999999998,8.927745570015489
248,693.394,1.3356546783452948e+30,5864751000.0,4312.9,3.3740676855859997e+27,2.56876,0.032147422777455345,109833868.80524999,17.85219390368367
249,713.964,1.869105278456168e+30,563517000.0,5626.0,1.706302e+25,2.936532,0.039316212840989316,9368073.999999998,12.409824576218579
250,313.908,1.6742411111277587e+30,786140999.9999999,5400.0,6.9888454935e+26,7.2733247,0.06937351981307312,82861112.01667598,6.4970213298548565
251,241.987,1.17316182371185e+30,340893000.0,3799.0,2.1827000000000003e+25,13.969457,0.09521592448040103,10766294.0,12.019099931511015
252,343.863,1.869105278456168e+30,695700000.0,5629.0,1.5184e+29,282.5255,0.8255064020774193,63129632.99999999,2431.81220478549
253,1404.38,1.829337081042207e+30,667872000.0,5903.0,7.307299999999999e+25,11.96409988,0.09957611930769279,22021965.0,9.61734441755346
254,864.331,1.8094529823352264e+30,605259000.0,5383.0,1.9169799999999998e+25,8.70181574,0.0802403757675944,10067184.0,12.07290927416601
255,341.119,2.6997635019402785e+30,1014302772.0,6554.0,1.3959524659600001e+26,17.729029,0.14734349013698894,32099088.037136994,8.647600347520799
256,323.265,2.3264395487167196e+30,1154862000.0,5603.0,5.6560399999999994e+26,3.9443715,0.051485673285054316,86060440.99999999,4.874338724496965
257,72.7998,1.2924664159537332e+30,403506000.0,4258.0,2.5433200000000004e+25,40.718,0.20066331318444358,11884869.999999998,11.492711452608948
258,271.701,1.014089034056006e+30,347850000.0,3705.0,1.2906400000000001e+26,8.0109434,0.06260635247798349,13073357.0,48.199357270100435
259,806.325,2.815712652525359e+30,1349658000.0,6709.5,9.96327375914e+26,2.9861613,0.04557262357478194,88232461.53542599,8.168750668045512
260,1664.64,2.4059759435446416e+30,848754000.0,6340.0,1.5487680000000002e+26,20.8613,0.15805028025709725,34326301.0,8.38962833758683
261,439.569,2.1495953458415117e+30,1426184999.9999998,6049.7,6.63588559374e+26,17.1869882,0.13376767195523992,80649453.272559,6.5118802057710266
262,159.72,1.17316182371185e+30,382635000.00000006,4321.0,1.9929e+25,20.306546,0.1221838890785763,10207006.0,12.209535302100115
263,237.401,2.3463236474237e+30,946152000.0000001,6239.0,1.863836e+25,21.869741,0.1617443044729112,9857450.999999996,12.243027073878814
264,1961.51,5.445642818032027e+30,1711422000.0,9267.0,6.811469706599999e+26,0.9008643,0.02554004827824063,81749669.31565,6.505477635470921
265,467.37,1.2725823172467527e+30,431334000.0,4339.0,2.82802e+25,18.7546998,0.1190618529238197,12583980.0,11.39873889489575
266,281.902,2.1673667590608758e+30,1314873000.0,6064.0,1.40987839564e+26,3.89675,0.04987446430947095,32282858.3988,8.634716062815679
267,205.118,1.014089034056006e+30,333936000.0,3813.0,2.6951600000000006e+25,28.59915399,0.1462395192166328,12234425.0,11.492851479553238
268,486.785,1.8283031079094437e+30,793097999.9999999,5698.0,4.85501717142e+26,3.7257068,0.04573558734482709,67211723.91575299,6.859793914350061
269,317.232,2.0521384070539234e+30,800054999.9999999,5928.2,7.9465310262e+26,4.6391531,0.055012379664839704,86223507.00928001,6.822390673342902
270,687.409,1.560689650782292e+30,973006020.0,5161.7,6.67381304304e+26,10.1686761,0.08473201574118394,80887108.026849,6.510671565865751
271,166.485,1.9988490225192157e+30,670967865.0,5821.0,7.3860409974e+25,26.2851255,0.1733135212131064,21929366.412368994,9.80324628662681
272,211.265,1.749800686214285e+30,633087000.0,5424.0,1.78412e+25,3.27108,0.04132957147096613,9577806.999999998,12.413729185135171
273,1404.94,1.869105278456168e+30,633087000.0,5609.0,5.4662399999999995e+25,19.9400874,0.14098293818830404,18596326.0,10.088921941787204
274,987.539,1.75075512295222e+30,1405314000.0,5548.0,2.4626257404320004e+27,3.547237,0.043628239081614145,101553558.021377,15.24117657713757
275,597.937,1.8049353151090003e+30,883539000.0,5652.8,5.40912418826e+26,6.5081212,0.0660526198117872,71794710.018311,6.698112367458351
276,313.032,2.1487254165230813e+30,915888980.43,6049.0,1.1507618413199999e+26,1.0373367,0.020579708277893287,28720467.400543,8.904567155171366
277,579.273,1.710032488800324e+30,570474000.0,5253.0,3.58722e+25,34.2685705,0.1963673942252174,14471577.0,10.932932346127537
278,1052.53,1.7299165875073044e+30,647001000.0,5573.0,1.804998e+25,5.714606,0.0597222985072875,9647717.999999998,12.377641263294391
279,707.688,1.710032488800324e+30,535689000.0,5180.0,3.34048e+25,16.00460052,0.11820484481668495,13912288.999999998,11.015952697664831
280,244.443,1.5708437978514603e+30,528732000.0,5043.0,4.91582e+25,18.294549,0.12562114184557038,17407839.0,10.354201616623326
281,281.692,1.7766044512712948e+30,1363572000.0,5598.0,5.4518024834000005e+25,13.8198473,0.1085504155040089,18414148.700294,10.262358670078621
282,1754.19,2.107714462939934e+30,737442000.0,5909.0,1.9359600000000002e+25,13.68237119,0.11416038770530441,10137095.0,12.024851303530147
283,1506.58,2.0480621668189925e+30,716571000.0,5835.0,3.1506800000000005e+26,7.8866311,0.07831518785781755,52083695.0,7.413291713059338
284,1589.81,1.9287575745771094e+30,612216000.0,5982.0,8.6359e+25,12.02289963,0.1016800989601251,24329028.0,9.312546539873052
285,131.567,1.4706279403682787e+30,542646000.0,4822.0,4.5592949350000005e+25,10.18108,0.08313730002842881,16591744.406903999,10.571191912732628
286,758.854,1.749800686214285e+30,605259000.0,5433.0,7.876700000000001e+25,28.081912,0.17328111795109927,23000718.999999996,9.503243302077676
287,301.676,2.1760660522451796e+30,777430836.0,6071.0,7.7063909416e+26,3.1774462,0.04358883285896929,85787537.049599,6.683639326466745
288,640.574,2.2431748853812388e+30,827883000.0,6125.0,2.08115743654e+26,0.7729066,0.01715818977896722,40664583.617314994,8.033090202413613
289,694.627,1.5907278965584408e+30,514818000.0,5147.0,4.63112e+25,36.77031,0.2009096317505273,16848551.0,10.41289019159517
290,487.675,1.6901483900933434e+30,556560000.0,5105.0,2.6572e+26,2.248329,0.03181892121008645,9507895.999999998,187.6142261386722
291,525.997,2.465628239665583e+30,1008765000.0,5854.0,5.606692000000001e+25,4.901452,0.06067311587744409,9927362.0,36.31193142855812
292,572.747,1.796198242137153e+30,772227000.0000001,5635.9,2.4263202574e+26,0.7430055,0.015519528400613793,44603843.563627996,7.784198894651684
293,1276.29,2.2667872525957778e+30,758313000.0,6310.0,5.58012e+25,10.08740044,0.09545390334890641,18806058.999999996,10.0706689045036
294,277.798,2.0223122589934528e+30,1923206994.0,5868.2,3.014175058024e+27,3.9905688,0.04951517882800988,106564299.261472,16.94163702278961
295,866.835,2.237085380152226e+30,1294002000.0,6120.1,6.56979269752e+26,4.42477,0.05485973841471261,80235313.022628,6.513747679027526
296,342.605,1.6075498440645463e+30,668511348.3,5271.0,5.397842343399999e+26,82.9383073,0.34672940380293793,71709588.55195199,6.7000200505189715
297,682.99,2.0112765842110787e+30,813969000.0,5846.0,4.6496799726e+26,2.2297805,0.033529809538926814,65434163.963401996,6.931453505210978
298,328.475,3.028969611157725e+30,1551411000.0,6995.5,5.9813387514399995e+26,17.30714,0.15066565194767842,76107007.999613,6.5911238071833695
299,634.906,1.789568883628246e+30,598302000.0,5446.0,2.0878e+25,33.2406882,0.19535899331486942,10556561.0,11.957884050596054
300,904.326,1.908873475870129e+30,653958000.0,5428.0,2.25862e+25,2.382961,0.034446169573722416,11045938.0,11.815397442964864
301,1182.05,1.829337081042207e+30,619173000.0,5533.0,3.3215e+25,52.6298417,0.2673354503434119,13842377.999999998,11.064281472110245
302,590.401,1.9645489522496743e+30,869625000.0,5785.0,1.60788018508e+26,4.5879078,0.0538182805097907,34895746.788656,8.427893854171765
303,329.041,1.8492211797491874e+30,674829000.0,5519.0,5.10562e+25,22.631964,0.15285572632819566,17827305.0,10.25386195937581
304,107.256,1.360072351557467e+30,598302000.0,4405.0,5.737734057640001e+27,5.73436,0.05524288937623228,131307416.47637299,21.240868477089244
305,176.051,1.94864167328409e+30,660915000.0,5791.0,1.463358e+25,3.665912,0.046220639502725216,8529142.0,12.839563636193894
306,918.566,1.4714233043165578e+30,493947000.0,4965.0,2.9798599999999998e+25,8.49642241,0.0737123977193079,13003446.0,11.248362694402289
307,395.196,1.17316182371185e+30,410463000.0,3967.0,3.5492600000000003e+25,16.85589981,0.10791733180731695,14401666.0,10.922516594494981
308,961.907,1.988409870698051e+30,688743000.0,5842.0,1.7461599999999998e+25,7.42693741,0.07450391201323428,9507895.999999998,12.328934860541313
309,341.908,1.5310756004374993e+30,507861000.0,4890.0,1.9359600000000002e+25,4.3931632,0.048119492037663074,10067184.0,12.192443029355774
310,777.224,2.0858419543622554e+30,807012000.0,5996.0,6.414411769739999e+26,2.5076129,0.036702857282045524,79145699.961441,6.53600769752272
311,423.065,1.710032488800324e+30,577431000.0,5397.0,5.94074e+25,14.4536756,0.11043945469739898,19505168.999999996,9.96670211846544
312,276.105,2.781785409106573e+30,820926000.0,6664.0,8.021252951659999e+26,5.71547,0.06996941666362902,86323299.85827698,6.870629229676697
313,1215.11,2.2469031538887973e+30,848754000.0,6161.0,6.5481e+25,24.31575992,0.17110286442733438,20623745.0,9.82631338037513
314,174.826,9.74320836642045e+29,320022000.0,3631.0,3.2266000000000002e+25,9.46781405,0.06905647526037949,13562733.999999998,11.195951511705163
315,1771.31,2.107714462939934e+30,758313000.0,5856.0,5.5421599999999996e+25,46.71640015,0.2588535364561175,18736147.999999996,10.076943204270927
316,555.189,1.6106119952654213e+30,535689000.0,5053.0,2.0498400000000003e+25,2.88890485,0.03700749871702552,10416739.0,12.057763629674826
317,284.388,1.7572174550319886e+30,1120077000.0,5560.5,1.3815485249799999e+26,5.70426,0.05995707758426003,31909009.466121998,8.660637591239563
318,890.314,2.6967808871342315e+30,1043550000.0,6550.0,3.923230987520001e+26,1.1894812,0.02431939055667321,58932161.59904599,7.210236407745657
319,626.819,2.1673667590608758e+30,758313000.0,5941.54,5.48522e+25,83.5781,0.3850434409425053,18596326.0,10.123952920751742
320,981.113,2.327682304885906e+30,1001808000.0,6193.0,7.02010025808e+26,3.4379994,0.046983371468535214,83056955.518662,6.495336672354356
321,329.036,1.5416804524184187e+30,570474000.0,5090.0,6.42801196466e+26,1.8052032,0.0266551581539322,79241126.868488,6.534099725321434
322,44.0622,2.0082939694050315e+30,667872000.0,5428.0,2.4674e+27,8.138268,0.07945130177578122,35584699.0,124.37220529098579
323,76.1486,1.2725823172467527e+30,431334000.0,3926.0,3.0178200000000002e+25,27.359,0.15314378338942494,13073357.0,11.270143832273483
324,232.75,1.5310756004374993e+30,452205000.0,4559.0,7.610979999999999e+25,7.972513,0.07159229757004823,22581253.0,9.526971704833562
325,1152.5,2.8295072460033265e+30,1336808421.0,6728.0,4.842827475199999e+26,2.1860361,0.03707725454276803,67110315.70319,6.863265536110466
326,265.527,1.3236049145288646e+30,542646000.0,4269.0,4.9891420176e+26,7.0317936,0.06271854077265285,68327532.558729,6.820948315616172
327,416.129,3.0323250528145277e+30,980937000.0,7000.0,1.5971560485399998e+26,0.49642,0.014122898682407516,34754228.048686005,8.439999586409657
328,1402.73,5.887363481557617e+30,1467927000.0,9669.0,8.340222176779999e+26,2.6926692,0.05439112357633309,86749290.51208499,7.073854534324418
329,428.976,1.7696847849212654e+30,681786000.0,5241.0,1.76514e+27,2.4997,0.03467590704818768,76202989.99999999,19.401955317581606
330,185.25,1.5817005157454716e+30,528732000.0,5221.0,3.6926867353999997e+25,2.6834113,0.03501590270295204,14568257.481188001,11.105487227856237
331,290.324,1.5111915017305188e+30,486989999.99999994,4598.0,2.79006e+25,3.69298373,0.0426738698226672,12444158.0,11.499868586649177
