,Planet Name,Noise Estimate 1.1-1.1425um,Full Phase Curve Noise Estimate 1.1-1.1425um,Noise Estimate 1.1425-1.185um,Full Phase Curve Noise Estimate 1.1425-1.185um,Noise Estimate 1.185-1.2275um,Full Phase Curve Noise Estimate 1.185-1.2275um,Noise Estimate 1.2275-1.27um,Full Phase Curve Noise Estimate 1.2275-1.27um,Noise Estimate 1.27-1.3125um,Full Phase Curve Noise Estimate 1.27-1.3125um,Noise Estimate 1.3125-1.355um,Full Phase Curve Noise Estimate 1.3125-1.355um,Noise Estimate 1.355-1.3975um,Full Phase Curve Noise Estimate 1.355-1.3975um,Noise Estimate 1.3975-1.44um,Full Phase Curve Noise Estimate 1.3975-1.44um,Noise Estimate 1.44-1.4825um,Full Phase Curve Noise Estimate 1.44-1.4825um,Noise Estimate 1.4825-1.525um,Full Phase Curve Noise Estimate 1.4825-1.525um,Noise Estimate 1.525-1.5675um,Full Phase Curve Noise Estimate 1.525-1.5675um,Noise Estimate 1.5675-1.61um,Full Phase Curve Noise Estimate 1.5675-1.61um,Noise Estimate 1.61-1.6525um,Full Phase Curve Noise Estimate 1.61-1.6525um,Noise Estimate 1.6525-1.695um,Full Phase Curve Noise Estimate 1.6525-1.695um,Noise Estimate 1.695-1.7375um,Full Phase Curve Noise Estimate 1.695-1.7375um,Noise Estimate 1.7375-1.78um,Full Phase Curve Noise Estimate 1.7375-1.78um,Noise Estimate 1.78-1.8225um,Full Phase Curve Noise Estimate 1.78-1.8225um,Noise Estimate 1.8225-1.865um,Full Phase Curve Noise Estimate 1.8225-1.865um,Noise Estimate 1.865-1.9075um,Full Phase Curve Noise Estimate 1.865-1.9075um,Noise Estimate 1.9075-1.95um,Full Phase Curve Noise Estimate 1.9075-1.95um
26,K2-138g,6.286781786105586e-05,7.4255412057110754e-06,6.452708032862345e-05,7.6215225876518855e-06,6.625128049639738e-05,7.825173991952182e-06,6.80352844891446e-05,8.035889038378243e-06,6.987475489114841e-05,8.253155419357987e-06,7.176599645182856e-05,8.476536675723865e-06,7.370583642874032e-05,8.705658063599596e-06,7.569153084498246e-05,8.940195482129757e-06,7.772069035316075e-05,9.17986671700925e-06,7.979122108854113e-05,9.424424454439203e-06,8.190127709294466e-05,9.673650661744267e-06,8.404922175165692e-05,9.927352032549045e-06,8.623359631066389e-05,1.018535626823703e-05,8.845309400023806e-05,1.0447509021595482e-05,9.07065386309743e-05,1.0713671368717217e-05,9.299286678281864e-05,1.0983717705283547e-05,9.531111289975093e-05,1.1257533986044326e-05,9.766039674899725e-05,1.1535016243580998e-05,0.00010003991281585827,1.1816069335692112e-05,0.00010244892129194791,1.2100605880982191e-05
27,K2-141c,3.623775462073869e-05,8.109899460724157e-06,3.696705705460824e-05,8.273115131149787e-06,3.774149004384773e-05,8.446430882843908e-06,3.855667787851491e-05,8.628867445206764e-06,3.940896446269413e-05,8.819606595072903e-06,4.029526885758903e-05,9.017958827693907e-06,4.121297419634128e-05,9.22333849621209e-06,4.215984135192823e-05,9.435244490798116e-06,4.3133941180945986e-05,9.653245075015371e-06,4.413360085939497e-05,9.8769658759317e-06,4.515736101713548e-05,1.0106080290940713e-05,4.620394122541438e-05,1.0340301763975032e-05,4.727221200269146e-05,1.057937752049524e-05,4.836117194898595e-05,1.0823083450226041e-05,4.946992894654213e-05,1.1071219899922323e-05,5.059768460808268e-05,1.1323608192935436e-05,5.174372133656335e-05,1.1580087733225618e-05,5.290739149851297e-05,1.1840513582388335e-05,5.408810831844774e-05,1.2104754421851851e-05,5.528533818285188e-05,1.237269083053147e-05
28,TRAPPIST-1b,0.00027206023474167333,5.921153154031155e-05,0.0002673145662211501,5.817867827695375e-05,0.0002636227521811496,5.737518722770866e-05,0.00026081998489527875,5.6765189431797494e-05,0.0002587743366975901,5.6319971986135744e-05,0.00025737909161918085,5.6016309093081425e-05,0.0002565470955639505,5.5835232425583645e-05,0.00025620653877422644,5.576111321769882e-05,0.000256297769195056,5.5780968721188746e-05,0.0002567708576756859,5.5883932292909444e-05,0.00025758371822587626,5.606084428503198e-05,0.000258700642726765,5.6303933137672695e-05,0.0002600911484003058,5.6606564540692785e-05,0.0002617290636356089,5.696304247179356e-05,0.00026359179715491795,5.736845013688101e-05,0.0002656597494268502,5.78185218693032e-05,0.0002679158353455154,5.830953924513374e-05,0.0002703450946099976,5.8838246285672264e-05,0.00027293437172979784,5.9401779813426624e-05,0.0002756720516841555,5.99976119206754e-05
29,TRAPPIST-1e,0.0002187884219515607,2.990952947392282e-05,0.00021497199752005066,2.9387804155914355e-05,0.00021200307349218868,2.8981936606228222e-05,0.00020974911295967868,2.86738083315287e-05,0.00020810402086650552,2.844891557893609e-05,0.00020698197717926585,2.8295526297934947e-05,0.0002063128933487435,2.820405901474405e-05,0.0002060390206062629,2.816661916856635e-05,0.0002061123872995844,2.8176648781910285e-05,0.00020649284084958138,2.822865878575598e-05,0.00020714653607708017,2.8318022365873417e-05,0.00020804475683036485,2.8440813873096804e-05,0.00020916298913034638,2.8593682117388058e-05,0.0002104801860002331,2.8773749866181265e-05,0.00021197817973530754,2.8978533498565982e-05,0.0002136412085666867,2.920587829773059e-05,0.00021545553280411374,2.9453905975660416e-05,0.00021740912150660066,2.9720971839364537e-05,0.00021949139514565075,3.0005629611583076e-05,0.000221693013024835,3.030660236992381e-05
30,TRAPPIST-1f,0.00020602582558773352,2.4402683379367696e-05,0.0002024320248405023,2.3977016444103445e-05,0.00019963628721192273,2.3645875918553365e-05,0.0001975138070760436,2.3394479227934107e-05,0.00019596467822525414,2.321099300356482e-05,0.00019490808677061019,2.308584526222963e-05,0.00019427803264187164,2.301121864019519e-05,0.0001940201357322809,2.2980672097734763e-05,0.00019408922272247617,2.2988855091019995e-05,0.00019444748325581128,2.3031289180714138e-05,0.00019506304644570445,2.3104199426699585e-05,0.00019590887124120704,2.3204382957672884e-05,0.00019696187363844344,2.3329105593896626e-05,0.00019820223439501067,2.3476019849584507e-05,0.0001996128455838527,2.364309938009728e-05,0.0002011788648681682,2.3828586188132725e-05,0.00020288735403576453,2.403094781000706e-05,0.00020472698394715833,2.424884236829796e-05,0.0002066877922100373,2.4481089869649715e-05,0.00020876098299930164,2.4726648494502283e-05
31,TRAPPIST-1g,0.00019779808020982303,2.109541391366807e-05,0.00019434779971012783,2.072743716090021e-05,0.0001916637112754577,2.0441175755075684e-05,0.00018962599345555457,2.022385058789249e-05,0.00018813872984765645,2.006523205441601e-05,0.00018712433390628123,1.9957045452033642e-05,0.00018651944130732066,1.9892532895921616e-05,0.0001862718436410399,1.986612629354858e-05,0.00018633817160739613,1.987320025454381e-05,0.00018668212482542829,1.990988329764327e-05,0.00018727310518850345,1.9972912096308533e-05,0.00018808515154369708,2.0059517860943474e-05,0.00018909610175848465,2.0167336972253515e-05,0.00019028692808191624,2.0294340096679357e-05,0.00019164120580064155,2.0438775517894074e-05,0.000193144685314074,2.059912349808141e-05,0.0001947849451040581,2.077405926671453e-05,0.00019655110846601636,2.0962422809576738e-05,0.00019843361086080405,2.116319405654431e-05,0.00020042400772903816,2.1375472384743075e-05
32,GJ3473b,9.661505333448828e-05,2.9014117559999598e-05,9.687826954994834e-05,2.9093163070564255e-05,9.735161453891997e-05,2.9235311593827113e-05,9.800736673360853e-05,2.943223816593231e-05,9.882286971641152e-05,2.9677138919975886e-05,9.97794338869038e-05,2.9964401249586786e-05,0.00010086150924570002,3.0289355390637652e-05,0.00010205605498704595,3.0648085105873814e-05,0.00010335205381580126,3.103728183120135e-05,0.00010474013396864437,3.145413116624091e-05,0.00010621227228381114,3.1896223704273815e-05,0.00010776155889407779,3.2361484368042065e-05,0.00010938200922721608,3.284811595228435e-05,0.00011106841265255046,3.335455367133048e-05,0.00011281620975557406,3.3879428303884775e-05,0.00011462139215477516,3.442153610737927e-05,0.0001164804202013331,3.497981410266672e-05,0.00011839015496529691,3.5553319649035705e-05,0.00012034780171097046,3.614121346950775e-05,0.0001223508626699229,3.674274546827079e-05
33,TOI-2202b,0.00010143250940990175,1.8472102568110952e-05,0.00010395239384625221,1.893100439395406e-05,0.00010658175744495302,1.9409843716441703e-05,0.00010931143143820723,1.9906950790635557e-05,0.00011213369297081476,2.042091918999442e-05,0.00011504198231804699,2.0950554308284946e-05,0.0001180306840606129,2.1494833508862233e-05,0.00012109495600489392,2.205287496894878e-05,0.00012423059415166333,2.2623913088784073e-05,0.00012743392516949606,2.3207278909715256e-05,0.00013070172006029434,2.380238439163171e-05,0.00013403112430284631,2.4408709691251283e-05,0.0001374196009188273,2.5025792793741654e-05,0.00014086488375427369,2.5653221004704412e-05,0.00014436493889756645,2.6290623923917184e-05,0.00014791793262404365,2.693766760765488e-05,0.0001515222046109537,2.7594049690804572e-05,0.0001551762454351599,2.825949528892178e-05,0.0001588786775718971,2.8933753537871335e-05,0.00016262823927176058,2.9616594657629506e-05
34,TOI-833b,3.5698447594004215e-05,1.8946216366442654e-05,3.613350294866959e-05,1.917711304224808e-05,3.662596100416413e-05,1.9438475020138796e-05,3.7169201772841066e-05,1.9726788877914355e-05,3.7757754633654764e-05,2.0039151196043223e-05,3.8387058718404376e-05,2.0373141387593036e-05,3.9053280453467064e-05,2.0726724862260558e-05,3.97531730672937e-05,2.1098178462866477e-05,4.048396729070366e-05,2.1486032456786286e-05,4.124328550732676e-05,2.188902497306419e-05,4.202907372042933e-05,2.2306065895206195e-05,4.2839547189537815e-05,2.2736208008936932e-05,4.3673146652048165e-05,2.3178623767719786e-05,4.452850281182068e-05,2.3632586445809503e-05,4.540440733657587e-05,2.4097454745716895e-05,4.629978901872619e-05,2.457266014606093e-05,4.7213694061633284e-05,2.505769643890547e-05,4.81452696841392e-05,2.5552111028201642e-05,4.909375041111714e-05,2.605549765377982e-05,5.0058446551322396e-05,2.6567490276206082e-05
35,HD28109c,1.58159709084433e-05,2.2160945668776843e-06,1.6305989716721922e-05,2.284754785398598e-06,1.681055266858787e-05,2.3554528932005645e-06,1.7328722547850565e-05,2.4280575698784094e-06,1.7859699035431136e-05,2.5024566767102843e-06,1.8402793031527024e-05,2.5785536587431405e-06,1.8957406604282218e-05,2.656264735250196e-06,1.9523017176968977e-05,2.735516684078109e-06,2.009916494292122e-05,2.816245078258695e-06,2.0685442763418336e-05,2.8983928705254944e-06,2.1281487993630014e-05,2.9819092479854644e-06,2.188697581895519e-05,3.066748698423337e-06,2.2501613784351317e-05,3.152870243764822e-06,2.3125137273260545e-05,3.240236806594973e-06,2.3757305747917398e-05,3.3288146833594353e-06,2.4397899604323367e-05,3.418573103691294e-06,2.5046717526671807e-05,3.509483859719661e-06,2.5703574250092662e-05,3.6015209925910254e-06,2.636829865916094e-05,3.694660526036979e-06,2.704073216402779e-05,3.7888802388417372e-06
36,TOI-2641b,9.785213588649467e-05,1.987373605327498e-05,0.00010087368579152462,2.0487411827854075e-05,0.00010398543054390881,2.111940614574798e-05,0.00010718152753306645,2.176853237470291e-05,0.00011045698894352713,2.2433777491065954e-05,0.0001138075212891577,2.3114269489240235e-05,0.00011722940012932091,2.3809251936578684e-05,0.00012071937128368973,2.4518063910145854e-05,0.00012427457222345507,2.524012403129854e-05,0.00012789246898095094,2.597491765205175e-05,0.00013157080510794184,2.6721986488523946e-05,0.00013530756007124428,2.7480920171101714e-05,0.0001391009151014865,2.8251349308334293e-05,0.00014294922497366954,2.903293975557494e-05,0.00014685099454322958,2.9825387849463087e-05,0.0001508048591207818,3.062841642204135e-05,0.0001548095679656393,3.144177144829478e-05,0.0001588639703287612,3.226521921147825e-05,0.00016296700359187718,3.309854389417666e-05,0.0001671176831396251,3.394154552133944e-05
37,TOI-1685b,5.005429922183399e-05,3.08187863119472e-05,5.027351982674525e-05,3.09537619900202e-05,5.059611193908395e-05,3.115238423687306e-05,5.10087040555493e-05,3.1406420123280854e-05,5.15003477562693e-05,3.17091286296362e-05,5.20619957184644e-05,3.2054939255267355e-05,5.268610784013101e-05,3.243920950600236e-05,5.336635054268483e-05,3.285803975267821e-05,5.409736471921792e-05,3.330813035524028e-05,5.487458485758412e-05,3.378667029554578e-05,5.5694096736216625e-05,3.429124955967142e-05,5.655252449331716e-05,3.481978960561388e-05,5.7446940278883473e-05,3.537048773540363e-05,5.8374791424731415e-05,3.5941772253172075e-05,5.9333841317878966e-05,3.6532266060475594e-05,6.032212107789938e-05,3.714075690369981e-05,6.133788981552744e-05,3.776617290500226e-05,6.237960175471387e-05,3.840756231912848e-05,6.34458788804033e-05,3.906407669245539e-05,6.453548806275759e-05,3.9734956778213626e-05
38,K2-87b,8.731559277727109e-05,2.0543832721644724e-05,8.98400708862891e-05,2.113779829333148e-05,9.244891514788269e-05,2.1751613746016044e-05,9.513612389493217e-05,2.2383866992333072e-05,9.789659857979117e-05,2.3033358433142946e-05,0.00010072597173268964,2.369906047915127e-05,0.00010362047304900028,2.4380086043583388e-05,0.0001065768241085821,2.5075663771486248e-05,0.00010959215483375041,2.578511838374903e-05,0.00011266393662176558,2.6507854944346548e-05,0.00011578992838991568,2.724334616569036e-05,0.00011896813270938756,2.799112208769538e-05,0.00012219675988762877,2.875076162698749e-05,0.00012547419836209935,2.9521885611070813e-05,0.00012879899014249546,3.0304151000312226e-05,0.00013216981031928377,3.1097246066657695e-05,0.0001355854498689626,3.1900886348010764e-05,0.00013904480114866358,3.271481123536587e-05,0.0001425468455975106,3.35387810791531e-05,0.0001460906432588155,3.4372574723993984e-05
39,WASP-178b,4.24193095751403e-05,1.4667323969454477e-05,4.410925428362893e-05,1.5251656123327968e-05,4.5833408477904245e-05,1.5847816890535507e-05,4.7590508528342e-05,1.6455369345882845e-05,4.937943910981686e-05,1.7073927843419864e-05,5.119920810668239e-05,1.7703149339335914e-05,5.304892666511986e-05,1.8342726494660818e-05,5.492779318644851e-05,1.8992382140631998e-05,5.6835080368850444e-05,1.9651864798111925e-05,5.87701246297923e-05,2.0320945020179022e-05,6.0732317404420666e-05,2.0999412383374004e-05,6.272109793468739e-05,2.168707299439584e-05,6.473594725248498e-05,2.23837474096506e-05,6.677638312627402e-05,2.3089268887946887e-05,6.884195579068819e-05,2.380348191392143e-05,7.093224431665959e-05,2.4526240942937394e-05,7.304685350885218e-05,2.525740932830998e-05,7.51854112397958e-05,2.599685839952999e-05,7.734756614775647e-05,2.6744466666256487e-05,7.953298563920722e-05,2.7500119127631145e-05
40,HIP29442b,2.2765738389930813e-05,3.883546306120747e-06,2.3355749258435442e-05,3.984194679114689e-06,2.396959018910585e-05,4.088908158555582e-06,2.4605342473613683e-05,4.197359437131297e-06,2.526138662096565e-05,4.30927225021307e-06,2.593634421866871e-05,4.424411458107473e-06,2.6629032875801943e-05,4.542575359915785e-06,2.7338430946827436e-05,4.663589675863418e-06,2.8063649650633e-05,4.787302791162128e-06,2.8803910839763864e-05,4.913581963722823e-06,2.9558529128717218e-05,5.042310275469221e-06,3.032689741583674e-05,5.173384162556633e-06,3.11084750696898e-05,5.3067114001177065e-06,3.1902778224161695e-05,5.442209446728563e-06,3.270937175494775e-05,5.579804075700076e-06,3.352786260617641e-05,5.7194282366844e-06,3.435789420838515e-05,5.861021103452427e-06,3.51991417842114e-05,6.004527273104189e-06,3.6051308380459756e-05,6.149896089189837e-06,3.691412149787655e-05,6.297081066791905e-06
41,HD152843c,1.4200109542297284e-05,2.523233559351719e-06,1.4653543701584357e-05,2.6038047890497457e-06,1.5119767971739443e-05,2.686648708044561e-06,1.559799778992273e-05,2.771625906475913e-06,1.608756143751213e-05,2.858617025900501e-06,1.658787903732289e-05,2.9475190272841175e-06,1.709844612756193e-05,3.038242272238979e-06,1.761882068867234e-05,3.1307082178090223e-06,1.8148612803421715e-05,3.2248475791592777e-06,1.8687476345388345e-05,3.3205988526935642e-06,1.9235102244607245e-05,3.4179071194194944e-06,1.9791212990283628e-05,3.516723068129404e-06,2.035555811179971e-05,3.6170021924153313e-06,2.09279104393425e-05,3.7187041262157228e-06,2.150806299034304e-05,3.8217920905633035e-06,2.209582636169925e-05,3.926232430206188e-06,2.269102653342244e-05,4.0319942233353476e-06,2.329350300899613e-05,4.13904895114286e-06,2.3903107232904195e-05,4.247370216630685e-06,2.4519701237568196e-05,4.356933504183436e-06
42,K2-26b,8.637653613338433e-05,1.705940936895785e-05,8.726058929849455e-05,1.72340103141063e-05,8.829260311095177e-05,1.7437833561590313e-05,8.945494624034784e-05,1.766739691477853e-05,9.073308366844153e-05,1.7919829700251275e-05,9.21149256640249e-05,1.819274419000891e-05,9.35903331951405e-05,1.8484137920135766e-05,9.515073792774748e-05,1.8792318640345425e-05,9.678884720278368e-05,1.9115846046801918e-05,9.849841276184123e-05,1.945348610532427e-05,0.00010027404780829734,1.9804174920867727e-05,0.00010211108108322919,2.0166989917443488e-05,0.0001040054395509569,2.054112666845437e-05,0.00010595355339031795,2.092588013242371e-05,0.00010795227851880921,2.132062935147438e-05,0.00010999883300365496,2.1724824892482724e-05,0.00011209074455138535,2.2137978476243885e-05,0.00011422580689553082,2.255965436401946e-05,0.00011640204337704523,2.298946216465279e-05,0.00011861767637418444,2.3427050796954518e-05
43,TOI-1246d,6.678582212774756e-05,9.776712241522602e-06,6.844854548442843e-05,1.0020116713873533e-05,7.018324152821824e-05,1.0274057198639902e-05,7.198389405729676e-05,1.0537652989825896e-05,7.384543511259946e-05,1.0810162193780328e-05,7.576355958567334e-05,1.109095458981904e-05,7.773458174626256e-05,1.1379490627436203e-05,7.975532306616885e-05,1.1675305004947179e-05,8.182302367400227e-05,1.1977993707434676e-05,8.393527184131326e-05,1.2287203684291473e-05,8.608994736262935e-05,1.2602624560678471e-05,8.828517573942258e-05,1.2923981930559752e-05,9.051929083725432e-05,1.3251031890117968e-05,9.279080424152521e-05,1.3583556551772034e-05,9.509837994887434e-05,1.3921360339275417e-05,9.744081333874254e-05,1.4264266909383519e-05,9.981701360139792e-05,1.4612116579509242e-05,0.00010222598897486442,1.4964764166571156e-05,0.00010466683427817233,1.5322077161998054e-05,0.00010713872033251104,1.5683934183101662e-05
44,WASP-62b,3.357601285555619e-05,1.0487718378583196e-05,3.463500106883626e-05,1.0818501256076718e-05,3.572448654427069e-05,1.1158810181173591e-05,3.684255952468994e-05,1.1508048626958846e-05,3.7987586732180826e-05,1.1865706426878136e-05,3.9158159741437024e-05,1.223134364876817e-05,4.0353054629123136e-05,1.2604577991034244e-05,4.157120012505162e-05,1.2985074834432474e-05,4.281165224315757e-05,1.3372539317865305e-05,4.407357390104741e-05,1.3766709972395342e-05,4.535621841624469e-05,1.4167353566174446e-05,4.6658916041579545e-05,1.4574260898672093e-05,4.798106290276396e-05,1.498724334524437e-05,4.9322111849374536e-05,1.540612999937013e-05,5.0681564841018553e-05,1.5830765294413076e-05,5.2058966573665015e-05,1.6261007012758683e-05,5.345389911431551e-05,1.669672460991355e-05,5.486597736054156e-05,1.7137797796258003e-05,5.629484517872609e-05,1.7584115330796955e-05,5.774017210381824e-05,1.803557399030368e-05
45,WASP-80b,4.894771812992177e-05,1.3835076554085593e-05,4.968729273763164e-05,1.404411737776536e-05,5.0498451623936846e-05,1.427339150367602e-05,5.137338458804247e-05,1.4520691377920714e-05,5.230561287117675e-05,1.478418577879989e-05,5.328971523956648e-05,1.50623423941418e-05,5.432111866709117e-05,1.5353868657737473e-05,5.5395936623595333e-05,1.56576660415189e-05,5.651084287046502e-05,1.5972794383868353e-05,5.766297203706733e-05,1.6298443787540833e-05,5.8849840606992934e-05,1.6633912286419048e-05,6.006928360981661e-05,1.6978587951434296e-05,6.131940350803283e-05,1.7331934443454608e-05,6.259852863379235e-05,1.769347926542496e-05,6.390517916343286e-05,1.8062804145065505e-05,6.523803908617847e-05,1.843953711182225e-05,6.659593297305627e-05,1.8823345930599337e-05,6.797780661539808e-05,1.9213932629230036e-05,6.938271080228412e-05,1.9611028913169814e-05,7.080978765933511e-05,2.001439230415484e-05
46,WASP-22b,7.812213921141934e-05,2.5219791938190807e-05,8.049299216213557e-05,2.5985162916720915e-05,8.29367398018516e-05,2.677406613474844e-05,8.544853433842049e-05,2.7584936603007355e-05,8.802424295022866e-05,2.8416440142707058e-05,9.066031301527589e-05,2.926742987808884e-05,9.335366697702107e-05,3.01369122964759e-05,9.610161951395123e-05,3.1024020508526395e-05,9.890181167817459e-05,3.192799298651433e-05,0.00010175215807576882,3.284815651281714e-05,0.00010465080416563732,3.3783912394912184e-05,0.00010759609147842419,3.473472523716754e-05,0.00011058652908615563,3.5700113730524415e-05,0.0001136207700435248,3.667964304715123e-05,0.00011669759181245237,3.767291852099933e-05,0.00011981587990004566,3.867958036572447e-05,0.00012297461410578346,3.9699299234932155e-05,0.00012617285690038076,4.073177247058277e-05,0.00012940974355636777,4.1776720916894216e-05,0.00013268447372610215,4.283388620151234e-05
47,WASP-60b,0.00010648339095917178,3.1643654087329304e-05,0.00010965627941065673,3.258654089542286e-05,0.00011292983497012358,3.355934293362186e-05,0.00011629718310281381,3.456001729741367e-05,0.00011975247128132901,3.5586824792066955e-05,0.00012329067553878753,3.663827244606082e-05,0.00012690744969132397,3.771306870455655e-05,0.00013059900664511403,3.881008815742313e-05,0.0001343620240942142,3.9928343515477675e-05,0.0001381935689499145,4.106696315316703e-05,0.00014209103629238105,4.2225172966836115e-05,0.00014605209968134052,4.3402281608561064e-05,0.0001500746704255648,4.4597668382267854e-05,0.00015415686397327204,4.581077325597257e-05,0.00015829697200419262,4.7041088568384586e-05,0.00016249343911847763,4.8288152101552906e-05,0.00016674484325594066,4.9551541262054965e-05,0.0001710498791611268,5.08308681673136e-05,0.00017540734434987637,5.2125775475282784e-05,0.0001798161271417108,5.343593282803341e-05
